id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
11106,5750,10,3,2023-10-22 19:11:10.000000+00,,,MISSED,2023-10-22 19:13:10.000000+00,
11107,5751,8,1,2023-10-24 05:11:10.000000+00,,,MISSED,2023-10-24 05:13:10.000000+00,
11108,5751,8,2,2023-10-24 07:11:10.000000+00,,,MISSED,2023-10-24 07:13:10.000000+00,
11109,5751,8,3,2023-10-24 09:11:10.000000+00,,,MISSED,2023-10-24 09:13:10.000000+00,
11110,5751,8,4,2023-10-24 11:11:10.000000+00,,,MISSED,2023-10-24 11:13:10.000000+00,
11111,5751,8,5,2023-10-24 13:11:10.000000+00,,,MISSED,2023-10-24 13:13:10.000000+00,
11112,5752,10,1,2025-06-26 18:56:43.000000+00,,,MISSED,2025-06-26 18:58:43.000000+00,
11113,5752,10,2,2025-06-27 02:56:43.000000+00,,,MISSED,2025-06-27 02:58:43.000000+00,
11114,5753,10,1,2024-05-15 18:20:35.000000+00,,,MISSED,2024-05-15 18:22:35.000000+00,
11115,5753,10,2,2024-05-16 02:20:35.000000+00,2024-05-16 02:20:45.000000+00,2024-05-16 02:24:39.000000+00,ANSWERED,2024-05-16 02:24:39.000000+00,
11116,5754,10,1,2025-10-20 14:33:15.000000+00,2025-10-20 14:33:27.000000+00,2025-10-20 14:36:51.000000+00,ANSWERED,2025-10-20 14:36:51.000000+00,
11117,5755,7,1,2022-05-23 15:54:08.000000+00,,,INITIATED,2022-05-23 15:54:08.000000+00,
11118,5756,10,1,2023-07-30 17:46:56.000000+00,2023-07-30 17:47:15.000000+00,2023-07-30 17:48:58.000000+00,ANSWERED,2023-07-30 17:48:58.000000+00,
11119,5757,7,1,2023-08-01 03:46:56.000000+00,,,MISSED,2023-08-01 03:48:56.000000+00,
11120,5757,7,2,2023-08-01 11:46:56.000000+00,,,MISSED,2023-08-01 11:48:56.000000+00,
11121,5757,7,3,2023-08-01 19:46:56.000000+00,,,MISSED,2023-08-01 19:48:56.000000+00,
11122,5757,7,4,2023-08-02 03:46:56.000000+00,,,MISSED,2023-08-02 03:48:56.000000+00,
11123,5758,7,1,2023-01-24 12:36:25.000000+00,2023-01-24 12:36:35.000000+00,2023-01-24 12:39:14.000000+00,ANSWERED,2023-01-24 12:39:14.000000+00,
11124,5759,10,1,2022-06-15 12:25:10.000000+00,2022-06-15 12:25:24.000000+00,2022-06-15 12:28:19.000000+00,ANSWERED,2022-06-15 12:28:19.000000+00,
11125,5760,10,1,2022-10-19 10:04:49.000000+00,2022-10-19 10:05:11.000000+00,2022-10-19 10:08:31.000000+00,ANSWERED,2022-10-19 10:08:31.000000+00,
11126,5761,8,1,2024-09-16 14:50:56.000000+00,,,MISSED,2024-09-16 14:52:56.000000+00,
11127,5761,8,2,2024-09-16 22:50:56.000000+00,,,MISSED,2024-09-16 22:52:56.000000+00,
11128,5761,8,3,2024-09-17 06:50:56.000000+00,,,MISSED,2024-09-17 06:52:56.000000+00,
11129,5762,10,1,2024-01-31 15:35:28.000000+00,2024-01-31 15:35:39.000000+00,2024-01-31 15:38:23.000000+00,ANSWERED,2024-01-31 15:38:23.000000+00,
11130,5763,10,1,2023-05-13 11:21:23.000000+00,2023-05-13 11:21:39.000000+00,2023-05-13 11:25:46.000000+00,ANSWERED,2023-05-13 11:25:46.000000+00,
11131,5764,7,1,2025-07-25 11:36:09.000000+00,,,MISSED,2025-07-25 11:38:09.000000+00,
11132,5764,7,2,2025-07-25 13:36:09.000000+00,,,MISSED,2025-07-25 13:38:09.000000+00,
11133,5764,7,3,2025-07-25 15:36:09.000000+00,,,MISSED,2025-07-25 15:38:09.000000+00,
11134,5765,7,1,2026-01-06 17:02:40.000000+00,,,MISSED,2026-01-06 17:04:40.000000+00,
11135,5765,7,2,2026-01-06 21:02:40.000000+00,,,MISSED,2026-01-06 21:04:40.000000+00,
11136,5765,7,3,2026-01-07 01:02:40.000000+00,2026-01-07 01:03:04.000000+00,2026-01-07 01:06:31.000000+00,ANSWERED,2026-01-07 01:06:31.000000+00,
11137,5766,9,1,2024-11-12 10:36:01.000000+00,2024-11-12 10:36:22.000000+00,2024-11-12 10:41:02.000000+00,ANSWERED,2024-11-12 10:41:02.000000+00,
11138,5767,8,1,2022-04-16 01:06:07.000000+00,2022-04-16 01:06:26.000000+00,2022-04-16 01:09:41.000000+00,ANSWERED,2022-04-16 01:09:41.000000+00,
11139,5768,9,1,2023-06-20 12:02:20.000000+00,,,INITIATED,2023-06-20 12:02:20.000000+00,
11140,5769,9,1,2024-10-17 12:39:24.000000+00,,,MISSED,2024-10-17 12:41:24.000000+00,
11141,5769,9,2,2024-10-17 14:39:24.000000+00,2024-10-17 14:39:40.000000+00,2024-10-17 14:41:49.000000+00,ANSWERED,2024-10-17 14:41:49.000000+00,
11142,5770,9,1,2023-02-17 09:50:43.000000+00,2023-02-17 09:50:55.000000+00,2023-02-17 09:54:54.000000+00,ANSWERED,2023-02-17 09:54:54.000000+00,
11143,5771,9,1,2025-03-30 10:36:16.000000+00,,,MISSED,2025-03-30 10:38:16.000000+00,
11144,5771,9,2,2025-03-30 14:36:16.000000+00,,,MISSED,2025-03-30 14:38:16.000000+00,
11145,5771,9,3,2025-03-30 18:36:16.000000+00,,,MISSED,2025-03-30 18:38:16.000000+00,
11146,5771,9,4,2025-03-30 22:36:16.000000+00,,,MISSED,2025-03-30 22:38:16.000000+00,
11147,5772,10,1,2023-04-11 18:39:09.000000+00,2023-04-11 18:39:18.000000+00,2023-04-11 18:44:11.000000+00,ANSWERED,2023-04-11 18:44:11.000000+00,
11148,5773,7,1,2025-06-05 17:49:17.000000+00,2025-06-05 17:49:41.000000+00,2025-06-05 17:51:16.000000+00,ANSWERED,2025-06-05 17:51:16.000000+00,
11149,5774,10,1,2025-06-07 01:49:17.000000+00,,,MISSED,2025-06-07 01:51:17.000000+00,
11150,5774,10,2,2025-06-07 05:49:17.000000+00,2025-06-07 05:49:25.000000+00,2025-06-07 05:51:19.000000+00,ANSWERED,2025-06-07 05:51:19.000000+00,
11151,5775,10,1,2025-09-08 14:06:25.000000+00,2025-09-08 14:06:37.000000+00,2025-09-08 14:10:05.000000+00,ANSWERED,2025-09-08 14:10:05.000000+00,
11152,5776,9,1,2024-02-29 15:15:40.000000+00,,,MISSED,2024-02-29 15:17:40.000000+00,
11153,5776,9,2,2024-02-29 19:15:40.000000+00,2024-02-29 19:15:58.000000+00,2024-02-29 19:18:39.000000+00,ANSWERED,2024-02-29 19:18:39.000000+00,
11154,5777,6,1,2022-12-06 13:14:35.000000+00,,,MISSED,2022-12-06 13:16:35.000000+00,
11155,5777,6,2,2022-12-06 17:14:35.000000+00,2022-12-06 17:14:47.000000+00,2022-12-06 17:18:59.000000+00,ANSWERED,2022-12-06 17:18:59.000000+00,
11156,5778,9,1,2024-02-10 16:15:22.000000+00,,,MISSED,2024-02-10 16:17:22.000000+00,
11157,5778,9,2,2024-02-11 00:15:22.000000+00,,,MISSED,2024-02-11 00:17:22.000000+00,
11158,5778,9,3,2024-02-11 08:15:22.000000+00,2024-02-11 08:15:34.000000+00,2024-02-11 08:20:09.000000+00,ANSWERED,2024-02-11 08:20:09.000000+00,
11159,5779,6,1,2024-02-11 23:15:22.000000+00,,,MISSED,2024-02-11 23:17:22.000000+00,
11160,5779,6,2,2024-02-12 07:15:22.000000+00,,,MISSED,2024-02-12 07:17:22.000000+00,
11161,5779,6,3,2024-02-12 15:15:22.000000+00,,,MISSED,2024-02-12 15:17:22.000000+00,
11162,5779,6,4,2024-02-12 23:15:22.000000+00,,,MISSED,2024-02-12 23:17:22.000000+00,
11163,5780,6,1,2023-05-26 14:19:38.000000+00,,,MISSED,2023-05-26 14:21:38.000000+00,
11164,5780,6,2,2023-05-26 18:19:38.000000+00,,,MISSED,2023-05-26 18:21:38.000000+00,
11165,5780,6,3,2023-05-26 22:19:38.000000+00,2023-05-26 22:19:55.000000+00,2023-05-26 22:22:00.000000+00,ANSWERED,2023-05-26 22:22:00.000000+00,
11166,5781,9,1,2025-08-22 12:20:39.000000+00,2025-08-22 12:20:47.000000+00,2025-08-22 12:23:54.000000+00,ANSWERED,2025-08-22 12:23:54.000000+00,
11167,5782,10,1,2024-06-25 13:33:06.000000+00,2024-06-25 13:33:23.000000+00,2024-06-25 13:35:23.000000+00,ANSWERED,2024-06-25 13:35:23.000000+00,
11168,5783,9,1,2025-06-26 14:02:41.000000+00,,,MISSED,2025-06-26 14:04:41.000000+00,
11169,5783,9,2,2025-06-26 18:02:41.000000+00,2025-06-26 18:03:00.000000+00,2025-06-26 18:04:40.000000+00,ANSWERED,2025-06-26 18:04:40.000000+00,
11170,5784,9,1,2024-10-14 17:06:47.000000+00,,,MISSED,2024-10-14 17:08:47.000000+00,
11171,5784,9,2,2024-10-15 01:06:47.000000+00,2024-10-15 01:07:07.000000+00,2024-10-15 01:08:44.000000+00,ANSWERED,2024-10-15 01:08:44.000000+00,
11172,5785,6,1,2024-04-10 03:19:26.000000+00,2024-04-10 03:19:51.000000+00,2024-04-10 03:24:01.000000+00,ANSWERED,2024-04-10 03:24:01.000000+00,
11173,5786,10,1,2024-07-04 11:10:04.000000+00,,,MISSED,2024-07-04 11:12:04.000000+00,
11174,5786,10,2,2024-07-04 15:10:04.000000+00,,,MISSED,2024-07-04 15:12:04.000000+00,
11175,5786,10,3,2024-07-04 19:10:04.000000+00,2024-07-04 19:10:29.000000+00,2024-07-04 19:13:14.000000+00,ANSWERED,2024-07-04 19:13:14.000000+00,
11176,5787,8,1,2023-08-02 17:53:26.000000+00,,,MISSED,2023-08-02 17:55:26.000000+00,
11177,5787,8,2,2023-08-02 19:53:26.000000+00,,,MISSED,2023-08-02 19:55:26.000000+00,
11178,5787,8,3,2023-08-02 21:53:26.000000+00,2023-08-02 21:53:44.000000+00,2023-08-02 21:57:50.000000+00,ANSWERED,2023-08-02 21:57:50.000000+00,
11179,5788,9,1,2024-12-29 18:58:26.000000+00,,,MISSED,2024-12-29 19:00:26.000000+00,
11180,5788,9,2,2024-12-29 22:58:26.000000+00,,,MISSED,2024-12-29 23:00:26.000000+00,
11181,5788,9,3,2024-12-30 02:58:26.000000+00,2024-12-30 02:58:40.000000+00,2024-12-30 03:00:27.000000+00,ANSWERED,2024-12-30 03:00:27.000000+00,
11182,5789,9,1,2025-07-08 00:22:43.000000+00,2025-07-08 00:22:52.000000+00,2025-07-08 00:25:11.000000+00,ANSWERED,2025-07-08 00:25:11.000000+00,
11183,5790,8,1,2024-06-15 16:04:18.000000+00,2024-06-15 16:04:37.000000+00,2024-06-15 16:07:27.000000+00,ANSWERED,2024-06-15 16:07:27.000000+00,
11184,5791,6,1,2023-11-18 14:36:13.000000+00,,,MISSED,2023-11-18 14:38:13.000000+00,
11185,5791,6,2,2023-11-18 16:36:13.000000+00,,,MISSED,2023-11-18 16:38:13.000000+00,
11186,5791,6,3,2023-11-18 18:36:13.000000+00,,,MISSED,2023-11-18 18:38:13.000000+00,
11187,5791,6,4,2023-11-18 20:36:13.000000+00,,,MISSED,2023-11-18 20:38:13.000000+00,
11188,5791,6,5,2023-11-18 22:36:13.000000+00,,,MISSED,2023-11-18 22:38:13.000000+00,
11189,5792,8,1,2024-10-19 11:06:06.000000+00,2024-10-19 11:06:19.000000+00,2024-10-19 11:11:19.000000+00,ANSWERED,2024-10-19 11:11:19.000000+00,
11190,5793,7,1,2022-10-02 16:18:41.000000+00,,,MISSED,2022-10-02 16:20:41.000000+00,
11191,5793,7,2,2022-10-02 18:18:41.000000+00,2022-10-02 18:19:02.000000+00,2022-10-02 18:23:29.000000+00,ANSWERED,2022-10-02 18:23:29.000000+00,
11192,5794,9,1,2024-09-29 09:22:45.000000+00,,,MISSED,2024-09-29 09:24:45.000000+00,
11193,5794,9,2,2024-09-29 11:22:45.000000+00,2024-09-29 11:23:02.000000+00,2024-09-29 11:26:28.000000+00,ANSWERED,2024-09-29 11:26:28.000000+00,
11194,5795,10,1,2024-06-05 00:41:21.000000+00,2024-06-05 00:41:46.000000+00,2024-06-05 00:43:26.000000+00,ANSWERED,2024-06-05 00:43:26.000000+00,
11195,5796,9,1,2023-03-17 17:37:26.000000+00,2023-03-17 17:37:44.000000+00,2023-03-17 17:41:33.000000+00,ANSWERED,2023-03-17 17:41:33.000000+00,
11196,5797,6,1,2023-03-03 16:43:17.000000+00,,,MISSED,2023-03-03 16:45:17.000000+00,
11197,5797,6,2,2023-03-03 18:43:17.000000+00,2023-03-03 18:43:40.000000+00,2023-03-03 18:48:15.000000+00,ANSWERED,2023-03-03 18:48:15.000000+00,
11198,5798,9,1,2022-07-29 21:37:14.000000+00,,,MISSED,2022-07-29 21:39:14.000000+00,
11199,5798,9,2,2022-07-30 01:37:14.000000+00,,,MISSED,2022-07-30 01:39:14.000000+00,
11200,5798,9,3,2022-07-30 05:37:14.000000+00,2022-07-30 05:37:27.000000+00,2022-07-30 05:41:33.000000+00,ANSWERED,2022-07-30 05:41:33.000000+00,
11201,5799,8,1,2023-07-18 12:36:28.000000+00,2023-07-18 12:36:53.000000+00,2023-07-18 12:41:16.000000+00,ANSWERED,2023-07-18 12:41:16.000000+00,
11202,5800,8,1,2024-08-23 18:23:40.000000+00,2024-08-23 18:24:05.000000+00,2024-08-23 18:28:27.000000+00,ANSWERED,2024-08-23 18:28:27.000000+00,
11203,5801,10,1,2023-08-18 08:49:53.000000+00,2023-08-18 08:50:07.000000+00,2023-08-18 08:53:09.000000+00,ANSWERED,2023-08-18 08:53:09.000000+00,
11204,5802,6,1,2023-01-18 14:01:44.000000+00,,,MISSED,2023-01-18 14:03:44.000000+00,
11205,5802,6,2,2023-01-18 22:01:44.000000+00,2023-01-18 22:01:54.000000+00,2023-01-18 22:04:57.000000+00,ANSWERED,2023-01-18 22:04:57.000000+00,
11206,5803,6,1,2023-10-06 17:35:50.000000+00,,,MISSED,2023-10-06 17:37:50.000000+00,
11207,5803,6,2,2023-10-07 01:35:50.000000+00,,,MISSED,2023-10-07 01:37:50.000000+00,
11208,5803,6,3,2023-10-07 09:35:50.000000+00,2023-10-07 09:36:06.000000+00,2023-10-07 09:40:12.000000+00,ANSWERED,2023-10-07 09:40:12.000000+00,
11209,5804,10,1,2025-01-26 16:02:24.000000+00,,,MISSED,2025-01-26 16:04:24.000000+00,
11210,5804,10,2,2025-01-27 00:02:24.000000+00,,,MISSED,2025-01-27 00:04:24.000000+00,
11211,5804,10,3,2025-01-27 08:02:24.000000+00,,,MISSED,2025-01-27 08:04:24.000000+00,
11212,5804,10,4,2025-01-27 16:02:24.000000+00,,,MISSED,2025-01-27 16:04:24.000000+00,
11213,5805,10,1,2023-01-16 08:32:07.000000+00,,,MISSED,2023-01-16 08:34:07.000000+00,
11214,5805,10,2,2023-01-16 10:32:07.000000+00,2023-01-16 10:32:21.000000+00,2023-01-16 10:34:05.000000+00,ANSWERED,2023-01-16 10:34:05.000000+00,
11215,5806,8,1,2024-08-11 16:00:34.000000+00,,,MISSED,2024-08-11 16:02:34.000000+00,
11216,5806,8,2,2024-08-12 00:00:34.000000+00,2024-08-12 00:00:46.000000+00,2024-08-12 00:03:09.000000+00,ANSWERED,2024-08-12 00:03:09.000000+00,
11217,5807,9,1,2024-08-13 15:00:34.000000+00,,,MISSED,2024-08-13 15:02:34.000000+00,
11218,5807,9,2,2024-08-13 23:00:34.000000+00,,,MISSED,2024-08-13 23:02:34.000000+00,
11219,5807,9,3,2024-08-14 07:00:34.000000+00,,,MISSED,2024-08-14 07:02:34.000000+00,
11220,5807,9,4,2024-08-14 15:00:34.000000+00,2024-08-14 15:00:57.000000+00,2024-08-14 15:05:48.000000+00,ANSWERED,2024-08-14 15:05:48.000000+00,
11221,5808,6,1,2025-09-29 17:41:12.000000+00,,,MISSED,2025-09-29 17:43:12.000000+00,
11222,5808,6,2,2025-09-30 01:41:12.000000+00,2025-09-30 01:41:29.000000+00,2025-09-30 01:45:26.000000+00,ANSWERED,2025-09-30 01:45:26.000000+00,
11223,5809,8,1,2022-07-18 22:30:22.000000+00,2022-07-18 22:30:41.000000+00,2022-07-18 22:34:17.000000+00,ANSWERED,2022-07-18 22:34:17.000000+00,
11224,5810,10,1,2024-09-11 16:04:42.000000+00,2024-09-11 16:04:58.000000+00,2024-09-11 16:08:56.000000+00,ANSWERED,2024-09-11 16:08:56.000000+00,
11225,5811,9,1,2023-11-17 12:31:34.000000+00,2023-11-17 12:31:54.000000+00,2023-11-17 12:33:30.000000+00,ANSWERED,2023-11-17 12:33:30.000000+00,
11226,5812,9,1,2023-08-06 15:25:57.000000+00,,,MISSED,2023-08-06 15:27:57.000000+00,
11227,5812,9,2,2023-08-06 19:25:57.000000+00,2023-08-06 19:26:06.000000+00,2023-08-06 19:27:53.000000+00,ANSWERED,2023-08-06 19:27:53.000000+00,
11228,5813,6,1,2025-09-06 10:04:33.000000+00,,,MISSED,2025-09-06 10:06:33.000000+00,
11229,5813,6,2,2025-09-06 12:04:33.000000+00,,,MISSED,2025-09-06 12:06:33.000000+00,
11230,5813,6,3,2025-09-06 14:04:33.000000+00,,,MISSED,2025-09-06 14:06:33.000000+00,
11231,5813,6,4,2025-09-06 16:04:33.000000+00,,,MISSED,2025-09-06 16:06:33.000000+00,
11232,5814,8,1,2025-09-08 12:04:33.000000+00,,,MISSED,2025-09-08 12:06:33.000000+00,
11233,5814,8,2,2025-09-08 14:04:33.000000+00,,,MISSED,2025-09-08 14:06:33.000000+00,
11234,5814,8,3,2025-09-08 16:04:33.000000+00,,,MISSED,2025-09-08 16:06:33.000000+00,
11235,5814,8,4,2025-09-08 18:04:33.000000+00,,,MISSED,2025-09-08 18:06:33.000000+00,
11236,5815,7,1,2023-02-12 09:05:10.000000+00,2023-02-12 09:05:23.000000+00,2023-02-12 09:08:46.000000+00,ANSWERED,2023-02-12 09:08:46.000000+00,
11237,5816,7,1,2022-08-20 02:37:32.000000+00,,,MISSED,2022-08-20 02:39:32.000000+00,
11238,5816,7,2,2022-08-20 06:37:32.000000+00,2022-08-20 06:37:49.000000+00,2022-08-20 06:39:57.000000+00,ANSWERED,2022-08-20 06:39:57.000000+00,
11239,5817,10,1,2023-01-16 17:17:58.000000+00,,,MISSED,2023-01-16 17:19:58.000000+00,
11240,5817,10,2,2023-01-17 01:17:58.000000+00,,,MISSED,2023-01-17 01:19:58.000000+00,
11241,5817,10,3,2023-01-17 09:17:58.000000+00,2023-01-17 09:18:17.000000+00,2023-01-17 09:22:31.000000+00,ANSWERED,2023-01-17 09:22:31.000000+00,
11242,5818,7,1,2024-12-16 09:14:17.000000+00,,,MISSED,2024-12-16 09:16:17.000000+00,
11243,5818,7,2,2024-12-16 13:14:17.000000+00,,,MISSED,2024-12-16 13:16:17.000000+00,
11244,5818,7,3,2024-12-16 17:14:17.000000+00,,,MISSED,2024-12-16 17:16:17.000000+00,
11245,5818,7,4,2024-12-16 21:14:17.000000+00,,,MISSED,2024-12-16 21:16:17.000000+00,
11246,5819,9,1,2024-03-31 08:30:17.000000+00,,,MISSED,2024-03-31 08:32:17.000000+00,
11247,5819,9,2,2024-03-31 12:30:17.000000+00,,,MISSED,2024-03-31 12:32:17.000000+00,
11248,5819,9,3,2024-03-31 16:30:17.000000+00,2024-03-31 16:30:34.000000+00,2024-03-31 16:35:06.000000+00,ANSWERED,2024-03-31 16:35:06.000000+00,
11249,5820,10,1,2022-02-09 10:42:00.000000+00,,,MISSED,2022-02-09 10:44:00.000000+00,
11250,5820,10,2,2022-02-09 12:42:00.000000+00,2022-02-09 12:42:10.000000+00,2022-02-09 12:45:23.000000+00,ANSWERED,2022-02-09 12:45:23.000000+00,
11251,5821,9,1,2024-11-10 13:33:01.000000+00,2024-11-10 13:33:14.000000+00,2024-11-10 13:36:56.000000+00,ANSWERED,2024-11-10 13:36:56.000000+00,
11252,5822,7,1,2023-12-12 18:44:31.000000+00,,,MISSED,2023-12-12 18:46:31.000000+00,
11253,5822,7,2,2023-12-13 02:44:31.000000+00,2023-12-13 02:44:40.000000+00,2023-12-13 02:48:39.000000+00,ANSWERED,2023-12-13 02:48:39.000000+00,
11254,5823,10,1,2023-05-07 12:08:04.000000+00,,,MISSED,2023-05-07 12:10:04.000000+00,
11255,5823,10,2,2023-05-07 14:08:04.000000+00,,,MISSED,2023-05-07 14:10:04.000000+00,
11256,5823,10,3,2023-05-07 16:08:04.000000+00,2023-05-07 16:08:29.000000+00,2023-05-07 16:12:36.000000+00,ANSWERED,2023-05-07 16:12:36.000000+00,
11257,5824,8,1,2023-03-31 18:05:26.000000+00,,,MISSED,2023-03-31 18:07:26.000000+00,
11258,5824,8,2,2023-03-31 22:05:26.000000+00,,,MISSED,2023-03-31 22:07:26.000000+00,
11259,5824,8,3,2023-04-01 02:05:26.000000+00,,,MISSED,2023-04-01 02:07:26.000000+00,
11260,5824,8,4,2023-04-01 06:05:26.000000+00,2023-04-01 06:05:46.000000+00,2023-04-01 06:08:11.000000+00,ANSWERED,2023-04-01 06:08:11.000000+00,
11261,5825,10,1,2025-03-27 21:58:34.000000+00,,,MISSED,2025-03-27 22:00:34.000000+00,
11262,5825,10,2,2025-03-27 23:58:34.000000+00,,,MISSED,2025-03-28 00:00:34.000000+00,
11263,5826,8,1,2023-12-02 18:40:47.000000+00,2023-12-02 18:41:04.000000+00,2023-12-02 18:45:37.000000+00,ANSWERED,2023-12-02 18:45:37.000000+00,
11264,5827,10,1,2022-10-12 19:16:17.000000+00,,,MISSED,2022-10-12 19:18:17.000000+00,
11265,5827,10,2,2022-10-12 23:16:17.000000+00,,,MISSED,2022-10-12 23:18:17.000000+00,
11266,5827,10,3,2022-10-13 03:16:17.000000+00,2022-10-13 03:16:38.000000+00,2022-10-13 03:18:10.000000+00,ANSWERED,2022-10-13 03:18:10.000000+00,
11267,5828,7,1,2024-11-30 04:29:26.000000+00,,,MISSED,2024-11-30 04:31:26.000000+00,
11268,5828,7,2,2024-11-30 12:29:26.000000+00,,,MISSED,2024-11-30 12:31:26.000000+00,
11269,5828,7,3,2024-11-30 20:29:26.000000+00,,,MISSED,2024-11-30 20:31:26.000000+00,
11270,5828,7,4,2024-12-01 04:29:26.000000+00,,,MISSED,2024-12-01 04:31:26.000000+00,
11271,5829,10,1,2024-12-01 10:29:26.000000+00,2024-12-01 10:29:48.000000+00,2024-12-01 10:32:42.000000+00,ANSWERED,2024-12-01 10:32:42.000000+00,
11272,5830,10,1,2025-04-22 10:46:03.000000+00,2025-04-22 10:46:28.000000+00,2025-04-22 10:50:45.000000+00,ANSWERED,2025-04-22 10:50:45.000000+00,
11273,5831,9,1,2024-09-28 14:51:07.000000+00,,,MISSED,2024-09-28 14:53:07.000000+00,
11274,5831,9,2,2024-09-28 18:51:07.000000+00,2024-09-28 18:51:26.000000+00,2024-09-28 18:53:32.000000+00,ANSWERED,2024-09-28 18:53:32.000000+00,
11275,5832,8,1,2023-03-28 01:47:42.000000+00,2023-03-28 01:47:50.000000+00,2023-03-28 01:51:32.000000+00,ANSWERED,2023-03-28 01:51:32.000000+00,
11276,5833,9,1,2023-12-10 16:55:26.000000+00,2023-12-10 16:55:37.000000+00,2023-12-10 16:57:45.000000+00,ANSWERED,2023-12-10 16:57:45.000000+00,
11277,5834,9,1,2022-09-06 18:06:49.000000+00,,,MISSED,2022-09-06 18:08:49.000000+00,
11278,5834,9,2,2022-09-06 20:06:49.000000+00,,,MISSED,2022-09-06 20:08:49.000000+00,
11279,5834,9,3,2022-09-06 22:06:49.000000+00,,,MISSED,2022-09-06 22:08:49.000000+00,
11280,5835,7,1,2024-07-01 09:12:03.000000+00,,,MISSED,2024-07-01 09:14:03.000000+00,
11281,5835,7,2,2024-07-01 11:12:03.000000+00,2024-07-01 11:12:22.000000+00,2024-07-01 11:14:17.000000+00,ANSWERED,2024-07-01 11:14:17.000000+00,
11282,5836,9,1,2022-09-07 12:08:51.000000+00,2022-09-07 12:09:03.000000+00,2022-09-07 12:13:34.000000+00,ANSWERED,2022-09-07 12:13:34.000000+00,
11283,5837,10,1,2025-12-03 13:28:58.000000+00,,,MISSED,2025-12-03 13:30:58.000000+00,
11284,5837,10,2,2025-12-03 17:28:58.000000+00,2025-12-03 17:29:20.000000+00,2025-12-03 17:33:33.000000+00,ANSWERED,2025-12-03 17:33:33.000000+00,
11285,5838,9,1,2023-04-16 11:03:45.000000+00,,,MISSED,2023-04-16 11:05:45.000000+00,
11286,5838,9,2,2023-04-16 19:03:45.000000+00,2023-04-16 19:04:01.000000+00,2023-04-16 19:07:06.000000+00,ANSWERED,2023-04-16 19:07:06.000000+00,
11287,5839,7,1,2023-12-31 14:04:33.000000+00,2023-12-31 14:04:49.000000+00,2023-12-31 14:06:35.000000+00,ANSWERED,2023-12-31 14:06:35.000000+00,
11288,5840,9,1,2022-08-22 20:42:32.000000+00,2022-08-22 20:42:55.000000+00,2022-08-22 20:45:24.000000+00,ANSWERED,2022-08-22 20:45:24.000000+00,
11289,5841,7,1,2023-02-19 08:58:39.000000+00,,,INITIATED,2023-02-19 08:58:39.000000+00,
11290,5842,9,1,2023-11-06 17:33:46.000000+00,,,MISSED,2023-11-06 17:35:46.000000+00,
11291,5842,9,2,2023-11-06 19:33:46.000000+00,2023-11-06 19:33:56.000000+00,2023-11-06 19:36:16.000000+00,ANSWERED,2023-11-06 19:36:16.000000+00,
11292,5843,10,1,2023-03-01 17:18:59.000000+00,2023-03-01 17:19:09.000000+00,2023-03-01 17:20:56.000000+00,ANSWERED,2023-03-01 17:20:56.000000+00,
11293,5844,10,1,2025-04-18 12:09:22.000000+00,2025-04-18 12:09:40.000000+00,2025-04-18 12:13:38.000000+00,ANSWERED,2025-04-18 12:13:38.000000+00,
11294,5845,9,1,2024-04-22 09:28:05.000000+00,2024-04-22 09:28:27.000000+00,2024-04-22 09:32:50.000000+00,ANSWERED,2024-04-22 09:32:50.000000+00,
11295,5846,10,1,2022-12-14 18:50:40.000000+00,,,MISSED,2022-12-14 18:52:40.000000+00,
11296,5846,10,2,2022-12-15 02:50:40.000000+00,,,MISSED,2022-12-15 02:52:40.000000+00,
11297,5846,10,3,2022-12-15 10:50:40.000000+00,,,MISSED,2022-12-15 10:52:40.000000+00,
11298,5846,10,4,2022-12-15 18:50:40.000000+00,,,MISSED,2022-12-15 18:52:40.000000+00,
11299,5846,10,5,2022-12-16 02:50:40.000000+00,,,MISSED,2022-12-16 02:52:40.000000+00,
11300,5847,9,1,2024-01-21 12:46:53.000000+00,,,MISSED,2024-01-21 12:48:53.000000+00,
11301,5847,9,2,2024-01-21 16:46:53.000000+00,,,MISSED,2024-01-21 16:48:53.000000+00,
11302,5847,9,3,2024-01-21 20:46:53.000000+00,,,MISSED,2024-01-21 20:48:53.000000+00,
11303,5847,9,4,2024-01-22 00:46:53.000000+00,,,MISSED,2024-01-22 00:48:53.000000+00,
11304,5848,8,1,2025-06-09 23:45:14.000000+00,,,MISSED,2025-06-09 23:47:14.000000+00,
11305,5848,8,2,2025-06-10 01:45:14.000000+00,2025-06-10 01:45:35.000000+00,2025-06-10 01:50:11.000000+00,ANSWERED,2025-06-10 01:50:11.000000+00,
11306,5849,10,1,2024-11-07 17:25:36.000000+00,2024-11-07 17:25:51.000000+00,2024-11-07 17:27:52.000000+00,ANSWERED,2024-11-07 17:27:52.000000+00,
11307,5850,10,1,2025-02-05 18:29:15.000000+00,,,MISSED,2025-02-05 18:31:15.000000+00,
11308,5850,10,2,2025-02-05 22:29:15.000000+00,2025-02-05 22:29:30.000000+00,2025-02-05 22:33:18.000000+00,ANSWERED,2025-02-05 22:33:18.000000+00,
11309,5851,10,1,2024-05-10 02:49:23.000000+00,,,MISSED,2024-05-10 02:51:23.000000+00,
