id,issue_id,uploaded_by_user_id,image_url,image_type,ai_flag,ai_details,created_at,updated_at
995,672,10,https://ik.imagekit.io/facility/issues/672/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-04 08:42:59.000000+00,2024-08-04 08:42:59.000000+00
996,673,2,https://ik.imagekit.io/facility/issues/673/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-15 12:02:31.000000+00,2024-08-15 12:02:31.000000+00
997,673,9,https://ik.imagekit.io/facility/issues/673/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-25 12:02:31.000000+00,2024-08-25 12:02:31.000000+00
998,674,2,https://ik.imagekit.io/facility/issues/674/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-23 09:10:18.000000+00,2024-08-23 09:10:18.000000+00
999,674,7,https://ik.imagekit.io/facility/issues/674/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-29 09:10:18.000000+00,2024-08-29 09:10:18.000000+00
1000,675,2,https://ik.imagekit.io/facility/issues/675/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-19 10:45:03.000000+00,2024-09-19 10:45:03.000000+00
1001,677,2,https://ik.imagekit.io/facility/issues/677/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-01 12:14:58.000000+00,2024-10-01 12:14:58.000000+00
1002,677,9,https://ik.imagekit.io/facility/issues/677/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-13 12:14:58.000000+00,2024-10-13 12:14:58.000000+00
1003,678,2,https://ik.imagekit.io/facility/issues/678/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-13 12:50:09.000000+00,2024-11-13 12:50:09.000000+00
1004,678,8,https://ik.imagekit.io/facility/issues/678/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-25 12:50:09.000000+00,2024-11-25 12:50:09.000000+00
1005,679,6,https://ik.imagekit.io/facility/issues/679/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-05 17:39:18.000000+00,2024-12-05 17:39:18.000000+00
1006,680,2,https://ik.imagekit.io/facility/issues/680/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-29 10:53:32.000000+00,2024-11-29 10:53:32.000000+00
1007,681,2,https://ik.imagekit.io/facility/issues/681/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-02 14:17:56.000000+00,2024-12-02 14:17:56.000000+00
1008,682,2,https://ik.imagekit.io/facility/issues/682/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-13 14:20:21.000000+00,2024-12-13 14:20:21.000000+00
1009,682,10,https://ik.imagekit.io/facility/issues/682/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-19 14:20:21.000000+00,2024-12-19 14:20:21.000000+00
1010,683,2,https://ik.imagekit.io/facility/issues/683/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-18 16:45:31.000000+00,2025-01-18 16:45:31.000000+00
1011,683,9,https://ik.imagekit.io/facility/issues/683/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2025-02-01 16:45:31.000000+00,2025-02-01 16:45:31.000000+00
1012,684,2,https://ik.imagekit.io/facility/issues/684/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-25 15:52:38.000000+00,2025-01-25 15:52:38.000000+00
1013,685,2,https://ik.imagekit.io/facility/issues/685/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-01 08:17:43.000000+00,2025-04-01 08:17:43.000000+00
1014,685,9,https://ik.imagekit.io/facility/issues/685/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-14 08:17:43.000000+00,2025-04-14 08:17:43.000000+00
1015,686,2,https://ik.imagekit.io/facility/issues/686/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-04 09:31:57.000000+00,2025-04-04 09:31:57.000000+00
1016,687,2,https://ik.imagekit.io/facility/issues/687/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-09 13:42:47.000000+00,2025-04-09 13:42:47.000000+00
1017,688,2,https://ik.imagekit.io/facility/issues/688/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-18 11:54:43.000000+00,2025-04-18 11:54:43.000000+00
1018,688,6,https://ik.imagekit.io/facility/issues/688/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-29 11:54:43.000000+00,2025-04-29 11:54:43.000000+00
1019,689,2,https://ik.imagekit.io/facility/issues/689/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-17 11:43:33.000000+00,2025-05-17 11:43:33.000000+00
1020,689,6,https://ik.imagekit.io/facility/issues/689/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-21 11:43:33.000000+00,2025-05-21 11:43:33.000000+00
1021,690,2,https://ik.imagekit.io/facility/issues/690/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-01 11:25:12.000000+00,2025-06-01 11:25:12.000000+00
1022,690,10,https://ik.imagekit.io/facility/issues/690/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-08 11:25:12.000000+00,2025-06-08 11:25:12.000000+00
1023,691,2,https://ik.imagekit.io/facility/issues/691/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-13 13:06:01.000000+00,2025-06-13 13:06:01.000000+00
1024,691,8,https://ik.imagekit.io/facility/issues/691/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-27 13:06:01.000000+00,2025-06-27 13:06:01.000000+00
1025,692,2,https://ik.imagekit.io/facility/issues/692/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-02 15:52:21.000000+00,2025-07-02 15:52:21.000000+00
1026,692,10,https://ik.imagekit.io/facility/issues/692/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-15 15:52:21.000000+00,2025-07-15 15:52:21.000000+00
1027,693,2,https://ik.imagekit.io/facility/issues/693/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-07 09:02:24.000000+00,2025-08-07 09:02:24.000000+00
1028,694,2,https://ik.imagekit.io/facility/issues/694/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-07 13:18:54.000000+00,2025-09-07 13:18:54.000000+00
1029,694,10,https://ik.imagekit.io/facility/issues/694/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-09-17 13:18:54.000000+00,2025-09-17 13:18:54.000000+00
1030,695,2,https://ik.imagekit.io/facility/issues/695/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-10 16:39:06.000000+00,2025-09-10 16:39:06.000000+00
1031,696,2,https://ik.imagekit.io/facility/issues/696/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-20 15:12:57.000000+00,2025-09-20 15:12:57.000000+00
1032,696,7,https://ik.imagekit.io/facility/issues/696/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-01 15:12:57.000000+00,2025-10-01 15:12:57.000000+00
1033,697,2,https://ik.imagekit.io/facility/issues/697/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-11 11:27:32.000000+00,2025-10-11 11:27:32.000000+00
1034,697,9,https://ik.imagekit.io/facility/issues/697/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-23 11:27:32.000000+00,2025-10-23 11:27:32.000000+00
1035,698,2,https://ik.imagekit.io/facility/issues/698/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-16 18:33:37.000000+00,2025-10-16 18:33:37.000000+00
1036,699,2,https://ik.imagekit.io/facility/issues/699/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-19 10:04:21.000000+00,2025-10-19 10:04:21.000000+00
1037,699,10,https://ik.imagekit.io/facility/issues/699/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-30 10:04:21.000000+00,2025-10-30 10:04:21.000000+00
1038,700,2,https://ik.imagekit.io/facility/issues/700/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-28 10:29:56.000000+00,2025-10-28 10:29:56.000000+00
1039,700,9,https://ik.imagekit.io/facility/issues/700/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-01 10:29:56.000000+00,2025-11-01 10:29:56.000000+00
1040,701,2,https://ik.imagekit.io/facility/issues/701/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-10 17:21:51.000000+00,2025-11-10 17:21:51.000000+00
1041,702,7,https://ik.imagekit.io/facility/issues/702/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-25 11:12:40.000000+00,2025-11-25 11:12:40.000000+00
1042,703,2,https://ik.imagekit.io/facility/issues/703/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-06 10:54:35.000000+00,2025-12-06 10:54:35.000000+00
1043,704,2,https://ik.imagekit.io/facility/issues/704/before-1.jpg,BEFORE,NOT_CHECKED,{},2026-01-09 10:59:13.000000+00,2026-01-09 10:59:13.000000+00
1044,705,3,https://ik.imagekit.io/facility/issues/705/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-10 16:25:13.000000+00,2024-02-10 16:25:13.000000+00
1045,705,8,https://ik.imagekit.io/facility/issues/705/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-19 16:25:13.000000+00,2024-02-19 16:25:13.000000+00
1046,706,3,https://ik.imagekit.io/facility/issues/706/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-17 11:02:29.000000+00,2024-02-17 11:02:29.000000+00
1047,707,3,https://ik.imagekit.io/facility/issues/707/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-22 10:14:16.000000+00,2024-02-22 10:14:16.000000+00
1048,707,9,https://ik.imagekit.io/facility/issues/707/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-01 10:14:16.000000+00,2024-03-01 10:14:16.000000+00
1049,708,3,https://ik.imagekit.io/facility/issues/708/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-02 13:21:12.000000+00,2024-03-02 13:21:12.000000+00
1050,708,9,https://ik.imagekit.io/facility/issues/708/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-16 13:21:12.000000+00,2024-03-16 13:21:12.000000+00
1051,709,3,https://ik.imagekit.io/facility/issues/709/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-14 15:47:34.000000+00,2024-03-14 15:47:34.000000+00
1052,709,8,https://ik.imagekit.io/facility/issues/709/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-23 15:47:34.000000+00,2024-03-23 15:47:34.000000+00
1053,710,3,https://ik.imagekit.io/facility/issues/710/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-29 15:09:55.000000+00,2024-04-29 15:09:55.000000+00
1054,711,3,https://ik.imagekit.io/facility/issues/711/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-01 14:29:21.000000+00,2024-06-01 14:29:21.000000+00
1055,711,9,https://ik.imagekit.io/facility/issues/711/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-11 14:29:21.000000+00,2024-06-11 14:29:21.000000+00
1056,712,3,https://ik.imagekit.io/facility/issues/712/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-02 10:55:08.000000+00,2024-06-02 10:55:08.000000+00
1057,712,10,https://ik.imagekit.io/facility/issues/712/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-11 10:55:08.000000+00,2024-06-11 10:55:08.000000+00
1058,713,3,https://ik.imagekit.io/facility/issues/713/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-11 15:34:19.000000+00,2024-06-11 15:34:19.000000+00
1059,713,10,https://ik.imagekit.io/facility/issues/713/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-15 15:34:19.000000+00,2024-06-15 15:34:19.000000+00
1060,714,3,https://ik.imagekit.io/facility/issues/714/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-15 17:36:55.000000+00,2024-06-15 17:36:55.000000+00
1061,715,3,https://ik.imagekit.io/facility/issues/715/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-23 12:57:19.000000+00,2024-06-23 12:57:19.000000+00
1062,715,9,https://ik.imagekit.io/facility/issues/715/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-29 12:57:19.000000+00,2024-06-29 12:57:19.000000+00
1063,716,3,https://ik.imagekit.io/facility/issues/716/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-11 17:18:13.000000+00,2024-07-11 17:18:13.000000+00
1064,716,10,https://ik.imagekit.io/facility/issues/716/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-20 17:18:13.000000+00,2024-07-20 17:18:13.000000+00
1065,717,3,https://ik.imagekit.io/facility/issues/717/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-28 10:26:30.000000+00,2024-07-28 10:26:30.000000+00
1066,717,9,https://ik.imagekit.io/facility/issues/717/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-08-04 10:26:30.000000+00,2024-08-04 10:26:30.000000+00
1067,719,3,https://ik.imagekit.io/facility/issues/719/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-10 13:58:36.000000+00,2024-09-10 13:58:36.000000+00
1068,719,6,https://ik.imagekit.io/facility/issues/719/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-15 13:58:36.000000+00,2024-09-15 13:58:36.000000+00
1069,720,3,https://ik.imagekit.io/facility/issues/720/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-13 15:25:39.000000+00,2024-10-13 15:25:39.000000+00
1070,721,9,https://ik.imagekit.io/facility/issues/721/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-26 12:02:15.000000+00,2024-10-26 12:02:15.000000+00
1071,722,3,https://ik.imagekit.io/facility/issues/722/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-17 15:07:23.000000+00,2024-10-17 15:07:23.000000+00
1072,723,3,https://ik.imagekit.io/facility/issues/723/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-02 14:47:29.000000+00,2024-11-02 14:47:29.000000+00
1073,724,3,https://ik.imagekit.io/facility/issues/724/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-18 14:29:31.000000+00,2024-12-18 14:29:31.000000+00
1074,724,8,https://ik.imagekit.io/facility/issues/724/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-25 14:29:31.000000+00,2024-12-25 14:29:31.000000+00
1075,725,3,https://ik.imagekit.io/facility/issues/725/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-23 10:01:38.000000+00,2024-12-23 10:01:38.000000+00
1076,726,3,https://ik.imagekit.io/facility/issues/726/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-10 11:13:45.000000+00,2025-01-10 11:13:45.000000+00
1077,726,8,https://ik.imagekit.io/facility/issues/726/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-14 11:13:45.000000+00,2025-01-14 11:13:45.000000+00
1078,727,9,https://ik.imagekit.io/facility/issues/727/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-21 09:00:03.000000+00,2025-01-21 09:00:03.000000+00
1079,728,3,https://ik.imagekit.io/facility/issues/728/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-20 11:12:43.000000+00,2025-01-20 11:12:43.000000+00
1080,728,9,https://ik.imagekit.io/facility/issues/728/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-01-25 11:12:43.000000+00,2025-01-25 11:12:43.000000+00
1081,729,3,https://ik.imagekit.io/facility/issues/729/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-20 11:40:12.000000+00,2025-01-20 11:40:12.000000+00
1082,730,3,https://ik.imagekit.io/facility/issues/730/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-08 14:00:24.000000+00,2025-02-08 14:00:24.000000+00
1083,731,3,https://ik.imagekit.io/facility/issues/731/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-16 12:06:45.000000+00,2025-03-16 12:06:45.000000+00
1084,731,10,https://ik.imagekit.io/facility/issues/731/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-21 12:06:45.000000+00,2025-03-21 12:06:45.000000+00
1085,732,3,https://ik.imagekit.io/facility/issues/732/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-27 16:20:54.000000+00,2025-03-27 16:20:54.000000+00
1086,733,3,https://ik.imagekit.io/facility/issues/733/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-08 08:01:39.000000+00,2025-04-08 08:01:39.000000+00
1087,733,9,https://ik.imagekit.io/facility/issues/733/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-04-18 08:01:39.000000+00,2025-04-18 08:01:39.000000+00
1088,734,3,https://ik.imagekit.io/facility/issues/734/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-29 10:13:41.000000+00,2025-04-29 10:13:41.000000+00
1089,735,3,https://ik.imagekit.io/facility/issues/735/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-13 14:18:48.000000+00,2025-05-13 14:18:48.000000+00
1090,736,3,https://ik.imagekit.io/facility/issues/736/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-04 14:46:14.000000+00,2025-06-04 14:46:14.000000+00
1091,736,10,https://ik.imagekit.io/facility/issues/736/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-10 14:46:14.000000+00,2025-06-10 14:46:14.000000+00
1092,737,7,https://ik.imagekit.io/facility/issues/737/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-27 13:09:13.000000+00,2025-06-27 13:09:13.000000+00
1093,739,3,https://ik.imagekit.io/facility/issues/739/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-13 12:10:30.000000+00,2025-08-13 12:10:30.000000+00
1094,739,6,https://ik.imagekit.io/facility/issues/739/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-24 12:10:30.000000+00,2025-08-24 12:10:30.000000+00
1095,740,3,https://ik.imagekit.io/facility/issues/740/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-17 13:09:35.000000+00,2025-08-17 13:09:35.000000+00
1096,741,3,https://ik.imagekit.io/facility/issues/741/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-17 10:30:12.000000+00,2025-08-17 10:30:12.000000+00
1097,742,3,https://ik.imagekit.io/facility/issues/742/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-09-27 12:31:19.000000+00,2025-09-27 12:31:19.000000+00
1098,742,9,https://ik.imagekit.io/facility/issues/742/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-02 12:31:19.000000+00,2025-10-02 12:31:19.000000+00
1099,743,3,https://ik.imagekit.io/facility/issues/743/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-13 15:48:46.000000+00,2025-10-13 15:48:46.000000+00
1100,743,10,https://ik.imagekit.io/facility/issues/743/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-10-22 15:48:46.000000+00,2025-10-22 15:48:46.000000+00
1101,744,3,https://ik.imagekit.io/facility/issues/744/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-22 15:40:45.000000+00,2025-10-22 15:40:45.000000+00
1102,744,9,https://ik.imagekit.io/facility/issues/744/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-02 15:40:45.000000+00,2025-11-02 15:40:45.000000+00
1103,745,3,https://ik.imagekit.io/facility/issues/745/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-17 10:07:49.000000+00,2025-11-17 10:07:49.000000+00
1104,746,3,https://ik.imagekit.io/facility/issues/746/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-11-19 12:44:19.000000+00,2025-11-19 12:44:19.000000+00
1105,747,3,https://ik.imagekit.io/facility/issues/747/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-21 10:47:13.000000+00,2025-12-21 10:47:13.000000+00
1106,748,3,https://ik.imagekit.io/facility/issues/748/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-28 12:18:46.000000+00,2025-12-28 12:18:46.000000+00
1107,749,6,https://ik.imagekit.io/facility/issues/749/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-01-25 09:29:55.000000+00,2024-01-25 09:29:55.000000+00
1108,750,1,https://ik.imagekit.io/facility/issues/750/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-20 16:32:26.000000+00,2024-01-20 16:32:26.000000+00
1109,750,6,https://ik.imagekit.io/facility/issues/750/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-01-29 16:32:26.000000+00,2024-01-29 16:32:26.000000+00
1110,751,1,https://ik.imagekit.io/facility/issues/751/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-25 12:47:39.000000+00,2024-02-25 12:47:39.000000+00
1111,751,9,https://ik.imagekit.io/facility/issues/751/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-07 12:47:39.000000+00,2024-03-07 12:47:39.000000+00
1112,752,1,https://ik.imagekit.io/facility/issues/752/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-27 16:50:54.000000+00,2024-02-27 16:50:54.000000+00
1113,752,9,https://ik.imagekit.io/facility/issues/752/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-03-03 16:50:54.000000+00,2024-03-03 16:50:54.000000+00
1114,753,1,https://ik.imagekit.io/facility/issues/753/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-28 10:42:34.000000+00,2024-02-28 10:42:34.000000+00
1115,754,1,https://ik.imagekit.io/facility/issues/754/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-25 16:49:17.000000+00,2024-03-25 16:49:17.000000+00
1116,754,7,https://ik.imagekit.io/facility/issues/754/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-08 16:49:17.000000+00,2024-04-08 16:49:17.000000+00
1117,755,1,https://ik.imagekit.io/facility/issues/755/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-28 16:59:36.000000+00,2024-03-28 16:59:36.000000+00
1118,755,9,https://ik.imagekit.io/facility/issues/755/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-07 16:59:36.000000+00,2024-04-07 16:59:36.000000+00
1119,756,1,https://ik.imagekit.io/facility/issues/756/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-15 10:05:07.000000+00,2024-05-15 10:05:07.000000+00
1120,757,7,https://ik.imagekit.io/facility/issues/757/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-06-05 08:03:37.000000+00,2024-06-05 08:03:37.000000+00
1121,758,9,https://ik.imagekit.io/facility/issues/758/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-09 16:20:09.000000+00,2024-06-09 16:20:09.000000+00
1122,759,1,https://ik.imagekit.io/facility/issues/759/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-22 18:07:17.000000+00,2024-07-22 18:07:17.000000+00
1123,760,1,https://ik.imagekit.io/facility/issues/760/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-04 10:45:13.000000+00,2024-08-04 10:45:13.000000+00
1124,760,9,https://ik.imagekit.io/facility/issues/760/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-08 10:45:13.000000+00,2024-08-08 10:45:13.000000+00
1125,761,1,https://ik.imagekit.io/facility/issues/761/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-15 16:01:35.000000+00,2024-08-15 16:01:35.000000+00
1126,762,1,https://ik.imagekit.io/facility/issues/762/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-12 14:35:25.000000+00,2024-09-12 14:35:25.000000+00
1127,762,8,https://ik.imagekit.io/facility/issues/762/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-25 14:35:25.000000+00,2024-09-25 14:35:25.000000+00
1128,763,1,https://ik.imagekit.io/facility/issues/763/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-17 10:44:30.000000+00,2024-09-17 10:44:30.000000+00
1129,764,1,https://ik.imagekit.io/facility/issues/764/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-20 18:09:24.000000+00,2024-09-20 18:09:24.000000+00
1130,764,6,https://ik.imagekit.io/facility/issues/764/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-25 18:09:24.000000+00,2024-09-25 18:09:24.000000+00
1131,765,1,https://ik.imagekit.io/facility/issues/765/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-30 11:27:09.000000+00,2024-09-30 11:27:09.000000+00
1132,766,1,https://ik.imagekit.io/facility/issues/766/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-11 14:49:44.000000+00,2024-10-11 14:49:44.000000+00
