id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
3584,7,3,Door hinge broken #3584,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2025-10-07 15:16:40.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,13.081873,80.087581,2025-10-02 15:16:40.000000+00,2025-10-04 03:16:40.000000+00
3585,13,1,Light fixture failure #3585,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2025-04-09 18:21:58.000000+00,OPEN,DELAYED,12.624441,79.922329,2025-03-27 18:21:58.000000+00,2025-03-29 07:21:58.000000+00
3586,12,3,HVAC not cooling #3586,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2025-03-24 09:20:30.000000+00,ASSIGNED,DELAYED,13.119095,79.923912,2025-03-16 09:20:30.000000+00,2025-03-17 03:20:30.000000+00
3587,8,3,Electrical fault in panel #3587,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2024-05-02 07:05:25.000000+00,COMPLETED,DELAYED,12.872434,79.947941,2024-04-24 07:05:25.000000+00,2024-04-25 13:05:25.000000+00
3588,20,3,Network switch failure #3588,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2025-06-01 09:51:18.000000+00,COMPLETED,DELAYED,12.808532,80.240962,2025-05-28 09:51:18.000000+00,2025-05-29 03:51:18.000000+00
3589,14,1,HVAC not cooling #3589,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2022-06-07 22:29:39.000000+00,ESCALATED,ON_TRACK,12.804675,79.949735,2022-05-24 22:29:39.000000+00,2022-05-26 01:29:39.000000+00
3590,12,3,Floor drain blocked #3590,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2025-08-11 14:25:27.000000+00,ESCALATED,ON_TRACK,12.774297,80.252697,2025-08-03 14:25:27.000000+00,2025-08-05 07:25:27.000000+00
3591,13,1,Roof leak reported #3591,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-02-25 00:49:09.000000+00,COMPLETED,DELAYED,12.855336,80.06226,2024-02-13 00:49:09.000000+00,2024-02-14 16:49:09.000000+00
3592,20,3,Network switch failure #3592,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2022-09-25 12:18:59.000000+00,ESCALATED,DELAYED,12.739795,80.260949,2022-09-20 12:18:59.000000+00,2022-09-21 00:18:59.000000+00
3593,6,2,Network switch failure #3593,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2023-11-11 11:48:04.000000+00,ASSIGNED,DELAYED,13.107762,80.176256,2023-10-29 11:48:04.000000+00,2023-10-30 13:48:04.000000+00
3594,4,3,Floor drain blocked #3594,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2023-09-03 23:07:37.000000+00,COMPLETED,DELAYED,12.910036,80.081753,2023-08-21 23:07:37.000000+00,2023-08-22 03:07:37.000000+00
3595,12,3,Light fixture failure #3595,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2022-11-25 18:23:05.000000+00,OPEN,ON_TRACK,12.64634,80.340303,2022-11-17 18:23:05.000000+00,2022-11-18 01:23:05.000000+00
3596,15,1,Cable tray damage #3596,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2022-09-19 12:30:12.000000+00,IN_PROGRESS,DELAYED,12.78403,80.340114,2022-09-12 12:30:12.000000+00,2022-09-13 17:30:12.000000+00
3597,6,2,HVAC not cooling #3597,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2022-10-18 17:56:51.000000+00,COMPLETED,DELAYED,12.666146,80.243644,2022-09-30 17:56:51.000000+00,2022-10-01 20:56:51.000000+00
3598,18,2,AC unit malfunction #3598,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2025-10-13 16:34:21.000000+00,OPEN,DELAYED,13.193495,80.319849,2025-09-30 16:34:21.000000+00,2025-10-01 00:34:21.000000+00
3599,7,3,Ceiling tile damage #3599,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-01-12 10:28:48.000000+00,IN_PROGRESS,ON_TRACK,12.782648,80.137476,2024-12-31 10:28:48.000000+00,2024-12-31 12:28:48.000000+00
3600,15,1,Floor drain blocked #3600,Electrical issue at site. Priority: high. Requires immediate attention.,high,2024-08-09 17:40:26.000000+00,ESCALATED,ON_TRACK,13.047514,80.056246,2024-08-05 17:40:26.000000+00,2024-08-07 07:40:26.000000+00
3601,19,2,Floor drain blocked #3601,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-08-19 09:32:57.000000+00,IN_PROGRESS,ON_TRACK,13.044465,80.018144,2025-08-11 09:32:57.000000+00,2025-08-12 18:32:57.000000+00
3602,2,2,Carpentry repair needed #3602,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-05-14 13:04:37.000000+00,ESCALATED,DELAYED,12.773636,80.066108,2023-05-07 13:04:37.000000+00,2023-05-08 17:04:37.000000+00
3603,8,3,Door hinge broken #3603,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-05-18 09:27:54.000000+00,IN_PROGRESS,ON_TRACK,12.652277,80.103138,2024-04-29 09:27:54.000000+00,2024-04-29 17:27:54.000000+00
3604,10,1,Light fixture failure #3604,Hvac issue at site. Priority: high. Requires immediate attention.,high,2023-05-29 11:31:44.000000+00,IN_PROGRESS,ON_TRACK,13.105889,79.909032,2023-05-21 11:31:44.000000+00,2023-05-21 18:31:44.000000+00
3605,9,3,Mechanical breakdown #3605,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2026-01-07 14:43:19.000000+00,OPEN,ON_TRACK,12.810422,80.113316,2026-01-01 14:43:19.000000+00,2026-01-03 00:43:19.000000+00
3606,9,3,Leaking pipe in restroom #3606,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-02-10 11:17:04.000000+00,ESCALATED,ON_TRACK,12.904097,79.907021,2025-01-29 11:17:04.000000+00,2025-01-31 00:17:04.000000+00
3607,12,3,AC unit malfunction #3607,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-30 12:57:22.000000+00,REOPENED,DELAYED,12.786977,80.061295,2024-09-24 12:57:22.000000+00,2024-09-26 09:57:22.000000+00
3608,12,3,Sewage backup #3608,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-04-21 18:27:59.000000+00,ESCALATED,ON_TRACK,12.891802,79.995706,2024-04-06 18:27:59.000000+00,2024-04-08 00:27:59.000000+00
3609,6,2,Exhaust fan issue #3609,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-09-18 09:54:55.000000+00,REOPENED,DELAYED,12.629768,80.015759,2023-09-05 09:54:55.000000+00,2023-09-05 14:54:55.000000+00
3610,13,1,Leaking pipe in restroom #3610,Painting issue at site. Priority: low. Requires immediate attention.,low,2024-05-08 10:54:29.000000+00,ESCALATED,DELAYED,12.701943,79.98792,2024-04-20 10:54:29.000000+00,2024-04-22 01:54:29.000000+00
3611,2,2,Water seepage issue #3611,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2025-12-25 12:46:59.000000+00,OPEN,ON_TRACK,12.765284,80.053173,2025-12-12 12:46:59.000000+00,2025-12-12 13:46:59.000000+00
3612,13,1,Pump motor failure #3612,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-01-08 09:43:39.000000+00,COMPLETED,ON_TRACK,12.906976,80.277387,2022-01-05 09:43:39.000000+00,2022-01-05 13:43:39.000000+00
3613,1,1,Painting required #3613,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-02-12 14:15:45.000000+00,ESCALATED,ON_TRACK,13.084662,80.10564,2024-02-05 14:15:45.000000+00,2024-02-06 22:15:45.000000+00
3614,8,3,Electrical fault in panel #3614,Painting issue at site. Priority: high. Requires immediate attention.,high,2023-10-31 13:03:16.000000+00,ESCALATED,ON_TRACK,12.687685,80.192045,2023-10-25 13:03:16.000000+00,2023-10-25 17:03:16.000000+00
3615,9,3,Light fixture failure #3615,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2023-01-04 13:53:09.000000+00,ASSIGNED,ON_TRACK,12.850995,80.270979,2022-12-30 13:53:09.000000+00,2022-12-31 03:53:09.000000+00
3616,2,2,Generator fault #3616,Painting issue at site. Priority: low. Requires immediate attention.,low,2025-07-11 21:32:40.000000+00,COMPLETED,DELAYED,12.725531,80.331149,2025-06-21 21:32:40.000000+00,2025-06-22 17:32:40.000000+00
3617,12,3,Door hinge broken #3617,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2022-11-08 13:51:39.000000+00,ESCALATED,DELAYED,12.777587,80.089364,2022-10-30 13:51:39.000000+00,2022-11-01 11:51:39.000000+00
3618,1,1,HVAC not cooling #3618,Network issue at site. Priority: high. Requires immediate attention.,high,2024-05-29 15:10:29.000000+00,IN_PROGRESS,ON_TRACK,13.129491,80.215296,2024-05-22 15:10:29.000000+00,2024-05-24 12:10:29.000000+00
3619,8,3,Roof leak reported #3619,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2025-12-06 07:06:41.000000+00,COMPLETED,DELAYED,12.654677,79.930988,2025-11-25 07:06:41.000000+00,2025-11-27 04:06:41.000000+00
3620,7,3,Painting required #3620,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2023-08-01 08:41:48.000000+00,ESCALATED,ON_TRACK,13.018881,80.315894,2023-07-25 08:41:48.000000+00,2023-07-25 11:41:48.000000+00
3621,14,1,Exhaust fan issue #3621,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-05-02 21:20:37.000000+00,OPEN,ON_TRACK,12.995332,79.975265,2024-04-18 21:20:37.000000+00,2024-04-19 21:20:37.000000+00
3622,15,1,Sewage backup #3622,Network issue at site. Priority: medium. Requires immediate attention.,medium,2025-11-29 16:41:38.000000+00,ESCALATED,DELAYED,13.154277,80.035275,2025-11-19 16:41:38.000000+00,2025-11-20 02:41:38.000000+00
3623,11,2,Light fixture failure #3623,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2024-10-08 15:20:11.000000+00,COMPLETED,ON_TRACK,12.76247,80.10034,2024-09-22 15:20:11.000000+00,2024-09-23 12:20:11.000000+00
3624,4,3,Floor drain blocked #3624,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-23 21:21:44.000000+00,COMPLETED,DELAYED,13.003916,80.178067,2024-03-10 21:21:44.000000+00,2024-03-11 10:21:44.000000+00
3625,18,2,Leaking pipe in restroom #3625,Electrical issue at site. Priority: high. Requires immediate attention.,high,2023-11-07 14:22:49.000000+00,REOPENED,ON_TRACK,12.634937,79.936128,2023-10-28 14:22:49.000000+00,2023-10-28 23:22:49.000000+00
3626,3,2,AC unit malfunction #3626,Electrical issue at site. Priority: high. Requires immediate attention.,high,2022-12-21 16:31:22.000000+00,ESCALATED,ON_TRACK,12.984603,80.206127,2022-12-15 16:31:22.000000+00,2022-12-16 12:31:22.000000+00
3627,10,1,Cable tray damage #3627,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2024-03-15 13:18:43.000000+00,ESCALATED,DELAYED,13.052714,80.104331,2024-03-05 13:18:43.000000+00,2024-03-07 11:18:43.000000+00
3628,8,3,Carpentry repair needed #3628,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-10-31 03:15:05.000000+00,IN_PROGRESS,ON_TRACK,12.937157,79.957238,2023-10-23 03:15:05.000000+00,2023-10-23 22:15:05.000000+00
3629,7,3,Floor drain blocked #3629,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2024-09-07 04:42:33.000000+00,IN_PROGRESS,ON_TRACK,13.013549,80.319386,2024-08-26 04:42:33.000000+00,2024-08-26 09:42:33.000000+00
3630,12,3,Window seal damaged #3630,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2024-02-14 12:50:24.000000+00,ESCALATED,DELAYED,13.167335,79.909563,2024-02-01 12:50:24.000000+00,2024-02-03 11:50:24.000000+00
3631,19,2,AC unit malfunction #3631,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2024-06-14 19:29:56.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.189472,80.337456,2024-05-27 19:29:56.000000+00,2024-05-28 18:29:56.000000+00
3632,16,1,Mechanical breakdown #3632,Painting issue at site. Priority: high. Requires immediate attention.,high,2023-05-17 09:01:34.000000+00,COMPLETED,DELAYED,12.998678,79.934576,2023-05-14 09:01:34.000000+00,2023-05-14 20:01:34.000000+00
3633,6,2,Window seal damaged #3633,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2025-01-20 17:21:23.000000+00,ASSIGNED,DELAYED,12.70732,80.287074,2025-01-16 17:21:23.000000+00,2025-01-17 08:21:23.000000+00
3634,5,1,Water seepage issue #3634,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-09-05 12:06:16.000000+00,COMPLETED,DELAYED,13.161287,80.084178,2022-08-27 12:06:16.000000+00,2022-08-28 15:06:16.000000+00
3635,5,1,Floor drain blocked #3635,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2023-04-12 11:58:30.000000+00,OPEN,ON_TRACK,12.801645,79.916357,2023-04-04 11:58:30.000000+00,2023-04-06 03:58:30.000000+00
3636,13,1,HVAC not cooling #3636,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-05-04 09:24:52.000000+00,COMPLETED,DELAYED,12.930269,80.26441,2024-04-24 09:24:52.000000+00,2024-04-26 02:24:52.000000+00
3637,12,3,Door hinge broken #3637,Painting issue at site. Priority: low. Requires immediate attention.,low,2024-08-09 10:27:34.000000+00,IN_PROGRESS,ON_TRACK,12.711722,80.307866,2024-07-29 10:27:34.000000+00,2024-07-30 09:27:34.000000+00
3638,9,3,Mechanical breakdown #3638,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2024-08-17 11:12:45.000000+00,ESCALATED,ON_TRACK,13.093469,80.153184,2024-08-06 11:12:45.000000+00,2024-08-07 09:12:45.000000+00
3639,15,1,Floor drain blocked #3639,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2024-06-15 10:12:45.000000+00,COMPLETED,ON_TRACK,12.660118,80.031977,2024-05-31 10:12:45.000000+00,2024-06-01 22:12:45.000000+00
3640,16,1,Mechanical breakdown #3640,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-10-06 09:42:44.000000+00,OPEN,ON_TRACK,12.828573,80.295765,2024-09-19 09:42:44.000000+00,2024-09-20 04:42:44.000000+00
3641,1,1,HVAC not cooling #3641,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2024-07-11 17:39:48.000000+00,ASSIGNED,DELAYED,12.920445,80.128973,2024-06-25 17:39:48.000000+00,2024-06-26 17:39:48.000000+00
3642,1,1,Exhaust fan issue #3642,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2025-01-01 15:36:25.000000+00,COMPLETED,DELAYED,12.94286,80.154795,2024-12-16 15:36:25.000000+00,2024-12-18 04:36:25.000000+00
3643,4,3,HVAC not cooling #3643,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2024-06-10 18:29:17.000000+00,COMPLETED,DELAYED,12.670626,80.005517,2024-06-01 18:29:17.000000+00,2024-06-03 13:29:17.000000+00
3644,1,1,Door hinge broken #3644,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2022-08-21 13:21:07.000000+00,COMPLETED,DELAYED,13.108852,80.047092,2022-08-09 13:21:07.000000+00,2022-08-10 18:21:07.000000+00
3645,7,3,Window seal damaged #3645,Hvac issue at site. Priority: high. Requires immediate attention.,high,2022-11-23 15:02:08.000000+00,COMPLETED,DELAYED,12.84504,80.095517,2022-11-14 15:02:08.000000+00,2022-11-16 02:02:08.000000+00
3646,12,3,Painting required #3646,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-04-26 19:57:18.000000+00,OPEN,DELAYED,12.727518,79.940002,2024-04-17 19:57:18.000000+00,2024-04-17 23:57:18.000000+00
3647,13,1,Generator fault #3647,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2025-09-08 23:37:34.000000+00,OPEN,ON_TRACK,12.782818,80.177089,2025-09-02 23:37:34.000000+00,2025-09-04 15:37:34.000000+00
3648,13,1,Pump motor failure #3648,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-07-25 12:47:12.000000+00,OPEN,ON_TRACK,12.610923,80.05915,2023-07-19 12:47:12.000000+00,2023-07-19 15:47:12.000000+00
3649,7,3,Window seal damaged #3649,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2022-04-15 11:46:36.000000+00,ASSIGNED,ON_TRACK,12.686339,80.048741,2022-03-27 11:46:36.000000+00,2022-03-29 04:46:36.000000+00
3650,18,2,Exhaust fan issue #3650,Network issue at site. Priority: medium. Requires immediate attention.,medium,2025-04-14 14:39:28.000000+00,COMPLETED,ON_TRACK,12.713431,80.049284,2025-03-31 14:39:28.000000+00,2025-04-01 07:39:28.000000+00
3651,6,2,Sewage backup #3651,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-06-14 12:49:21.000000+00,COMPLETED,ON_TRACK,13.045072,79.97597,2022-06-05 12:49:21.000000+00,2022-06-06 16:49:21.000000+00
3652,5,1,Electrical fault in panel #3652,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2025-04-01 17:57:32.000000+00,COMPLETED,DELAYED,12.930934,80.206958,2025-03-28 17:57:32.000000+00,2025-03-30 16:57:32.000000+00
3653,20,3,Sewage backup #3653,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-08 12:47:06.000000+00,COMPLETED,ON_TRACK,12.601279,80.254401,2022-06-29 12:47:06.000000+00,2022-07-01 07:47:06.000000+00
3654,3,2,Door hinge broken #3654,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-01-30 15:40:17.000000+00,REOPENED,DELAYED,12.696929,80.170634,2023-01-12 15:40:17.000000+00,2023-01-13 18:40:17.000000+00
3655,9,3,Water seepage issue #3655,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2025-10-18 14:19:28.000000+00,COMPLETED,DELAYED,12.792161,80.020124,2025-10-13 14:19:28.000000+00,2025-10-15 14:19:28.000000+00
3656,6,2,HVAC not cooling #3656,Hvac issue at site. Priority: low. Requires immediate attention.,low,2023-06-25 14:00:54.000000+00,COMPLETED,ON_TRACK,12.675896,79.911775,2023-06-14 14:00:54.000000+00,2023-06-16 12:00:54.000000+00
3657,9,3,Painting required #3657,Electrical issue at site. Priority: high. Requires immediate attention.,high,2023-08-03 17:44:44.000000+00,IN_PROGRESS,ON_TRACK,12.916753,80.051839,2023-07-25 17:44:44.000000+00,2023-07-26 21:44:44.000000+00
3658,17,2,Door hinge broken #3658,Painting issue at site. Priority: high. Requires immediate attention.,high,2022-10-06 09:35:41.000000+00,ESCALATED,ON_TRACK,12.699278,80.037997,2022-10-02 09:35:41.000000+00,2022-10-03 02:35:41.000000+00
3659,6,2,Generator fault #3659,Painting issue at site. Priority: high. Requires immediate attention.,high,2025-04-09 17:51:31.000000+00,ESCALATED,DELAYED,12.696838,80.173591,2025-04-06 17:51:31.000000+00,2025-04-06 18:51:31.000000+00
3660,20,3,Floor drain blocked #3660,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-11-21 09:53:53.000000+00,ASSIGNED,DELAYED,12.973649,79.933661,2024-11-13 09:53:53.000000+00,2024-11-14 01:53:53.000000+00
3661,4,3,Sewage backup #3661,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2022-04-04 13:57:13.000000+00,REOPENED,ON_TRACK,12.899315,80.113281,2022-03-27 13:57:13.000000+00,2022-03-28 09:57:13.000000+00
