id,issue_id,assigned_to_solver_id,assigned_by_supervisor_id,due_date,status,created_at,updated_at
3998,4223,10,1,2023-01-04 10:41:57.000000+00,ACTIVE,2022-12-23 10:41:57.000000+00,2022-12-25 17:41:57.000000+00
3999,4224,7,2,2025-10-25 21:38:54.000000+00,ACTIVE,2025-10-14 21:38:54.000000+00,2025-10-17 04:38:54.000000+00
4000,4225,10,3,2023-06-19 12:08:17.000000+00,ACTIVE,2023-06-12 12:08:17.000000+00,2023-06-14 09:08:17.000000+00
4001,4226,6,1,2022-09-16 10:32:42.000000+00,COMPLETED,2022-08-30 10:32:42.000000+00,2022-09-02 10:32:42.000000+00
4002,4227,9,3,2022-06-09 18:15:47.000000+00,ACTIVE,2022-05-26 18:15:47.000000+00,2022-05-27 22:15:47.000000+00
4003,4228,9,1,2022-02-22 10:54:19.000000+00,COMPLETED,2022-02-13 10:54:19.000000+00,2022-02-14 01:54:19.000000+00
4004,4229,9,1,2022-09-06 16:18:18.000000+00,REOPENED,2022-09-02 16:18:18.000000+00,2022-09-03 22:18:18.000000+00
4005,4230,7,2,2023-10-20 15:59:27.000000+00,COMPLETED,2023-10-07 15:59:27.000000+00,2023-10-08 19:59:27.000000+00
4006,4234,10,1,2025-11-22 08:52:23.000000+00,COMPLETED,2025-11-13 08:52:23.000000+00,2025-11-13 13:52:23.000000+00
4007,4235,6,2,2023-06-07 09:30:47.000000+00,REOPENED,2023-06-04 09:30:47.000000+00,2023-06-07 00:30:47.000000+00
4008,4236,9,3,2022-02-23 22:53:33.000000+00,COMPLETED,2022-02-03 22:53:33.000000+00,2022-02-05 09:53:33.000000+00
4009,4237,7,1,2022-09-19 16:55:16.000000+00,COMPLETED,2022-09-08 16:55:16.000000+00,2022-09-11 05:55:16.000000+00
4010,4239,10,2,2022-08-19 08:27:11.000000+00,REOPENED,2022-08-05 08:27:11.000000+00,2022-08-07 16:27:11.000000+00
4011,4240,9,2,2025-09-26 19:05:15.000000+00,ACTIVE,2025-09-20 19:05:15.000000+00,2025-09-23 05:05:15.000000+00
4012,4241,8,3,2023-01-03 12:14:51.000000+00,COMPLETED,2022-12-16 12:14:51.000000+00,2022-12-17 10:14:51.000000+00
4013,4242,9,3,2023-05-14 12:41:26.000000+00,ACTIVE,2023-05-05 12:41:26.000000+00,2023-05-07 05:41:26.000000+00
4014,4243,6,3,2024-11-09 13:35:49.000000+00,COMPLETED,2024-11-01 13:35:49.000000+00,2024-11-03 01:35:49.000000+00
4015,4245,9,3,2024-07-23 09:36:41.000000+00,REOPENED,2024-07-16 09:36:41.000000+00,2024-07-19 09:36:41.000000+00
4016,4247,9,2,2024-10-21 10:57:08.000000+00,ACTIVE,2024-10-18 10:57:08.000000+00,2024-10-20 12:57:08.000000+00
4017,4248,9,1,2024-11-21 10:28:38.000000+00,COMPLETED,2024-11-13 10:28:38.000000+00,2024-11-15 01:28:38.000000+00
4018,4249,7,2,2024-12-10 17:06:16.000000+00,ACTIVE,2024-11-27 17:06:16.000000+00,2024-11-28 16:06:16.000000+00
4019,4250,7,1,2025-11-09 11:17:01.000000+00,COMPLETED,2025-11-06 11:17:01.000000+00,2025-11-07 12:17:01.000000+00
4020,4251,9,1,2022-04-23 08:35:46.000000+00,REOPENED,2022-04-04 08:35:46.000000+00,2022-04-04 15:35:46.000000+00
4021,4252,9,3,2024-06-08 10:06:23.000000+00,ACTIVE,2024-05-27 10:06:23.000000+00,2024-05-29 01:06:23.000000+00
4022,4253,8,3,2024-02-14 21:20:20.000000+00,COMPLETED,2024-02-07 21:20:20.000000+00,2024-02-09 07:20:20.000000+00
4023,4254,10,2,2022-02-10 18:24:20.000000+00,ACTIVE,2022-02-05 18:24:20.000000+00,2022-02-08 10:24:20.000000+00
4024,4255,9,2,2024-05-05 11:21:02.000000+00,COMPLETED,2024-04-18 11:21:02.000000+00,2024-04-20 03:21:02.000000+00
4025,4256,6,1,2024-04-22 13:41:31.000000+00,ACTIVE,2024-04-04 13:41:31.000000+00,2024-04-07 09:41:31.000000+00
4026,4257,6,2,2024-05-24 19:58:12.000000+00,REOPENED,2024-05-21 19:58:12.000000+00,2024-05-24 03:58:12.000000+00
4027,4258,10,1,2022-08-12 16:24:26.000000+00,ACTIVE,2022-08-05 16:24:26.000000+00,2022-08-06 17:24:26.000000+00
4028,4259,9,1,2024-07-19 19:22:12.000000+00,REOPENED,2024-07-07 19:22:12.000000+00,2024-07-08 12:22:12.000000+00
4029,4260,8,1,2023-08-06 18:07:11.000000+00,REOPENED,2023-07-27 18:07:11.000000+00,2023-07-28 04:07:11.000000+00
4030,4261,9,3,2025-03-11 12:14:16.000000+00,COMPLETED,2025-02-23 12:14:16.000000+00,2025-02-24 20:14:16.000000+00
4031,4262,9,1,2023-09-07 12:18:14.000000+00,ACTIVE,2023-08-28 12:18:14.000000+00,2023-08-28 16:18:14.000000+00
4032,4263,7,1,2024-08-10 08:03:34.000000+00,COMPLETED,2024-08-04 08:03:34.000000+00,2024-08-05 18:03:34.000000+00
4033,4264,6,3,2023-04-21 13:23:36.000000+00,ACTIVE,2023-04-11 13:23:36.000000+00,2023-04-12 23:23:36.000000+00
4034,4265,10,3,2023-05-01 19:42:47.000000+00,ACTIVE,2023-04-20 19:42:47.000000+00,2023-04-23 02:42:47.000000+00
4035,4266,8,1,2025-10-26 16:09:57.000000+00,REOPENED,2025-10-18 16:09:57.000000+00,2025-10-20 07:09:57.000000+00
4036,4266,10,1,2025-10-28 16:09:57.000000+00,ACTIVE,2025-10-21 10:09:57.000000+00,2025-10-23 03:09:57.000000+00
4037,4267,10,2,2026-01-19 09:37:56.000000+00,ACTIVE,2026-01-11 09:37:56.000000+00,2026-01-14 05:37:56.000000+00
4038,4268,6,1,2023-04-30 13:21:18.000000+00,COMPLETED,2023-04-23 13:21:18.000000+00,2023-04-26 10:21:18.000000+00
4039,4269,6,2,2022-10-11 10:12:33.000000+00,ACTIVE,2022-10-03 10:12:33.000000+00,2022-10-05 07:12:33.000000+00
4040,4270,10,3,2025-10-07 19:02:52.000000+00,REOPENED,2025-09-23 19:02:52.000000+00,2025-09-24 12:02:52.000000+00
4041,4271,8,2,2024-08-21 13:35:59.000000+00,COMPLETED,2024-08-16 13:35:59.000000+00,2024-08-18 21:35:59.000000+00
4042,4273,6,2,2022-10-08 15:40:49.000000+00,ACTIVE,2022-10-01 15:40:49.000000+00,2022-10-03 09:40:49.000000+00
4043,4274,9,1,2024-04-15 18:30:01.000000+00,REOPENED,2024-04-09 18:30:01.000000+00,2024-04-10 11:30:01.000000+00
4044,4274,6,1,2024-04-17 18:30:01.000000+00,ACTIVE,2024-04-10 21:30:01.000000+00,2024-04-12 22:30:01.000000+00
4045,4275,10,1,2025-10-10 12:26:06.000000+00,ACTIVE,2025-10-04 12:26:06.000000+00,2025-10-05 19:26:06.000000+00
4046,4276,9,1,2022-10-02 04:20:37.000000+00,COMPLETED,2022-09-20 04:20:37.000000+00,2022-09-21 08:20:37.000000+00
4047,4277,6,2,2025-11-15 18:22:29.000000+00,ACTIVE,2025-11-01 18:22:29.000000+00,2025-11-04 17:22:29.000000+00
4048,4278,10,2,2022-08-18 17:31:58.000000+00,COMPLETED,2022-08-12 17:31:58.000000+00,2022-08-14 13:31:58.000000+00
4049,4279,6,3,2022-06-18 09:37:00.000000+00,COMPLETED,2022-06-13 09:37:00.000000+00,2022-06-13 23:37:00.000000+00
4050,4280,10,3,2023-07-02 02:41:21.000000+00,ACTIVE,2023-06-27 02:41:21.000000+00,2023-06-29 03:41:21.000000+00
4051,4281,9,1,2024-12-16 07:08:17.000000+00,ACTIVE,2024-12-07 07:08:17.000000+00,2024-12-09 19:08:17.000000+00
4052,4282,6,1,2022-10-20 14:15:03.000000+00,ACTIVE,2022-10-08 14:15:03.000000+00,2022-10-10 12:15:03.000000+00
4053,4283,9,3,2022-02-13 16:59:56.000000+00,ACTIVE,2022-02-02 16:59:56.000000+00,2022-02-05 16:59:56.000000+00
4054,4284,6,2,2023-03-22 18:18:38.000000+00,ACTIVE,2023-03-14 18:18:38.000000+00,2023-03-15 22:18:38.000000+00
4055,4285,8,1,2024-03-29 08:10:58.000000+00,COMPLETED,2024-03-19 08:10:58.000000+00,2024-03-21 13:10:58.000000+00
4056,4286,7,2,2023-03-05 00:39:29.000000+00,REOPENED,2023-02-19 00:39:29.000000+00,2023-02-21 23:39:29.000000+00
4057,4286,10,2,2023-03-07 00:39:29.000000+00,ACTIVE,2023-02-21 18:39:29.000000+00,2023-02-22 05:39:29.000000+00
4058,4287,10,3,2022-12-12 13:55:24.000000+00,COMPLETED,2022-12-07 13:55:24.000000+00,2022-12-08 09:55:24.000000+00
4059,4288,9,1,2023-10-21 09:33:34.000000+00,ACTIVE,2023-10-05 09:33:34.000000+00,2023-10-06 00:33:34.000000+00
4060,4289,10,2,2023-11-15 09:26:24.000000+00,ACTIVE,2023-11-01 09:26:24.000000+00,2023-11-02 12:26:24.000000+00
4061,4290,6,1,2025-04-20 11:11:20.000000+00,REOPENED,2025-04-10 11:11:20.000000+00,2025-04-11 22:11:20.000000+00
4062,4291,9,2,2025-04-20 11:57:14.000000+00,COMPLETED,2025-04-08 11:57:14.000000+00,2025-04-10 01:57:14.000000+00
4063,4293,10,1,2024-04-11 07:49:26.000000+00,ACTIVE,2024-04-04 07:49:26.000000+00,2024-04-05 00:49:26.000000+00
4064,4294,10,1,2024-02-10 04:29:21.000000+00,COMPLETED,2024-02-02 04:29:21.000000+00,2024-02-04 08:29:21.000000+00
4065,4295,7,1,2025-11-13 16:18:58.000000+00,REOPENED,2025-10-26 16:18:58.000000+00,2025-10-28 23:18:58.000000+00
4066,4296,10,3,2025-03-09 08:22:54.000000+00,ACTIVE,2025-02-23 08:22:54.000000+00,2025-02-23 09:22:54.000000+00
4067,4297,7,2,2023-04-07 18:16:29.000000+00,ACTIVE,2023-04-02 18:16:29.000000+00,2023-04-02 19:16:29.000000+00
4068,4298,10,3,2025-09-08 10:58:46.000000+00,ACTIVE,2025-08-21 10:58:46.000000+00,2025-08-23 02:58:46.000000+00
4069,4300,9,1,2023-11-04 14:24:14.000000+00,REOPENED,2023-10-27 14:24:14.000000+00,2023-10-29 03:24:14.000000+00
4070,4301,8,3,2022-01-22 18:35:17.000000+00,REOPENED,2022-01-18 18:35:17.000000+00,2022-01-20 02:35:17.000000+00
4071,4302,9,2,2022-05-01 10:50:34.000000+00,ACTIVE,2022-04-14 10:50:34.000000+00,2022-04-14 12:50:34.000000+00
4072,4303,9,1,2024-10-06 07:28:27.000000+00,ACTIVE,2024-09-23 07:28:27.000000+00,2024-09-24 11:28:27.000000+00
4073,4304,10,2,2023-10-17 12:18:58.000000+00,ACTIVE,2023-10-06 12:18:58.000000+00,2023-10-07 07:18:58.000000+00
4074,4305,7,1,2022-02-21 10:43:19.000000+00,REOPENED,2022-02-10 10:43:19.000000+00,2022-02-11 12:43:19.000000+00
4075,4306,10,3,2023-11-14 10:54:25.000000+00,ACTIVE,2023-11-04 10:54:25.000000+00,2023-11-06 09:54:25.000000+00
4076,4307,7,2,2022-11-10 05:24:08.000000+00,COMPLETED,2022-11-03 05:24:08.000000+00,2022-11-05 08:24:08.000000+00
4077,4308,9,2,2022-07-07 14:56:38.000000+00,ACTIVE,2022-07-03 14:56:38.000000+00,2022-07-05 10:56:38.000000+00
4078,4309,8,1,2022-09-29 13:36:35.000000+00,ACTIVE,2022-09-18 13:36:35.000000+00,2022-09-19 17:36:35.000000+00
4079,4310,10,1,2022-09-06 17:08:27.000000+00,REOPENED,2022-08-28 17:08:27.000000+00,2022-08-31 05:08:27.000000+00
4080,4311,10,1,2025-01-24 12:57:30.000000+00,COMPLETED,2025-01-18 12:57:30.000000+00,2025-01-21 07:57:30.000000+00
4081,4312,6,2,2024-02-08 09:46:02.000000+00,REOPENED,2024-02-01 09:46:02.000000+00,2024-02-03 05:46:02.000000+00
4082,4314,10,1,2023-06-25 10:01:38.000000+00,COMPLETED,2023-06-18 10:01:38.000000+00,2023-06-19 01:01:38.000000+00
4083,4315,9,2,2024-09-06 08:10:23.000000+00,COMPLETED,2024-08-30 08:10:23.000000+00,2024-08-30 15:10:23.000000+00
4084,4316,7,2,2024-06-15 04:55:10.000000+00,COMPLETED,2024-06-03 04:55:10.000000+00,2024-06-05 15:55:10.000000+00
4085,4317,10,2,2025-02-06 11:26:19.000000+00,ACTIVE,2025-01-17 11:26:19.000000+00,2025-01-18 09:26:19.000000+00
4086,4318,10,1,2024-03-15 04:13:05.000000+00,ACTIVE,2024-03-05 04:13:05.000000+00,2024-03-05 16:13:05.000000+00
4087,4319,6,3,2025-11-07 11:54:00.000000+00,ACTIVE,2025-10-29 11:54:00.000000+00,2025-10-31 18:54:00.000000+00
4088,4321,10,1,2025-05-15 08:58:25.000000+00,COMPLETED,2025-05-09 08:58:25.000000+00,2025-05-09 20:58:25.000000+00
4089,4322,7,3,2024-10-26 14:34:39.000000+00,COMPLETED,2024-10-21 14:34:39.000000+00,2024-10-23 12:34:39.000000+00
4090,4323,8,2,2024-04-23 04:19:11.000000+00,COMPLETED,2024-04-17 04:19:11.000000+00,2024-04-18 16:19:11.000000+00
4091,4324,9,3,2022-03-09 18:34:47.000000+00,ACTIVE,2022-02-27 18:34:47.000000+00,2022-03-01 07:34:47.000000+00
4092,4325,7,2,2025-02-13 07:21:51.000000+00,COMPLETED,2025-02-08 07:21:51.000000+00,2025-02-11 02:21:51.000000+00
4093,4326,6,1,2025-04-06 03:34:13.000000+00,ACTIVE,2025-03-29 03:34:13.000000+00,2025-03-29 09:34:13.000000+00
4094,4327,6,3,2025-06-27 18:58:57.000000+00,COMPLETED,2025-06-16 18:58:57.000000+00,2025-06-17 05:58:57.000000+00
4095,4328,9,1,2025-05-12 12:49:08.000000+00,REOPENED,2025-05-04 12:49:08.000000+00,2025-05-04 23:49:08.000000+00
4096,4329,6,2,2023-07-28 10:44:58.000000+00,REOPENED,2023-07-20 10:44:58.000000+00,2023-07-21 23:44:58.000000+00
4097,4330,8,3,2025-09-05 09:04:57.000000+00,COMPLETED,2025-08-27 09:04:57.000000+00,2025-08-27 23:04:57.000000+00
4098,4331,10,3,2025-01-07 18:16:06.000000+00,REOPENED,2024-12-26 18:16:06.000000+00,2024-12-28 05:16:06.000000+00
4099,4332,7,3,2022-08-28 17:29:36.000000+00,COMPLETED,2022-08-21 17:29:36.000000+00,2022-08-22 09:29:36.000000+00
4100,4333,8,3,2022-12-26 11:45:02.000000+00,COMPLETED,2022-12-21 11:45:02.000000+00,2022-12-23 06:45:02.000000+00
4101,4334,10,1,2024-02-20 08:25:36.000000+00,ACTIVE,2024-01-31 08:25:36.000000+00,2024-02-01 23:25:36.000000+00
4102,4335,7,1,2025-02-11 00:01:50.000000+00,COMPLETED,2025-01-21 00:01:50.000000+00,2025-01-21 04:01:50.000000+00
4103,4336,10,2,2026-01-25 17:08:08.000000+00,COMPLETED,2026-01-11 17:08:08.000000+00,2026-01-12 03:08:08.000000+00
4104,4337,10,3,2022-02-20 13:50:44.000000+00,COMPLETED,2022-02-17 13:50:44.000000+00,2022-02-18 03:50:44.000000+00
4105,4338,10,2,2023-04-22 14:08:32.000000+00,REOPENED,2023-04-10 14:08:32.000000+00,2023-04-13 12:08:32.000000+00
4106,4339,10,3,2023-11-30 10:34:46.000000+00,ACTIVE,2023-11-18 10:34:46.000000+00,2023-11-19 08:34:46.000000+00
4107,4340,9,1,2022-03-14 10:30:32.000000+00,REOPENED,2022-03-03 10:30:32.000000+00,2022-03-05 18:30:32.000000+00
4108,4342,9,2,2025-04-25 09:06:02.000000+00,REOPENED,2025-04-17 09:06:02.000000+00,2025-04-19 10:06:02.000000+00
4109,4343,6,1,2024-05-15 17:28:48.000000+00,COMPLETED,2024-05-09 17:28:48.000000+00,2024-05-12 11:28:48.000000+00
4110,4344,9,2,2025-08-06 08:17:10.000000+00,REOPENED,2025-07-31 08:17:10.000000+00,2025-07-31 20:17:10.000000+00
4111,4344,6,2,2025-08-08 08:17:10.000000+00,ACTIVE,2025-08-02 12:17:10.000000+00,2025-08-04 23:17:10.000000+00
4112,4346,7,2,2025-10-10 16:54:52.000000+00,REOPENED,2025-10-07 16:54:52.000000+00,2025-10-08 06:54:52.000000+00
4113,4346,10,2,2025-10-12 16:54:52.000000+00,ACTIVE,2025-10-09 15:54:52.000000+00,2025-10-12 14:54:52.000000+00
4114,4347,10,1,2024-04-07 17:37:36.000000+00,ACTIVE,2024-03-31 17:37:36.000000+00,2024-04-02 08:37:36.000000+00
4115,4348,8,1,2022-08-29 21:34:36.000000+00,COMPLETED,2022-08-15 21:34:36.000000+00,2022-08-16 03:34:36.000000+00
4116,4349,6,3,2024-10-11 17:33:36.000000+00,REOPENED,2024-09-27 17:33:36.000000+00,2024-09-28 05:33:36.000000+00
4117,4351,10,1,2022-04-12 17:31:37.000000+00,REOPENED,2022-04-05 17:31:37.000000+00,2022-04-07 05:31:37.000000+00
4118,4352,10,1,2024-09-14 11:09:23.000000+00,REOPENED,2024-09-08 11:09:23.000000+00,2024-09-11 06:09:23.000000+00
4119,4353,9,2,2023-02-11 23:19:39.000000+00,COMPLETED,2023-02-08 23:19:39.000000+00,2023-02-10 19:19:39.000000+00
4120,4354,6,1,2022-07-27 09:05:47.000000+00,COMPLETED,2022-07-19 09:05:47.000000+00,2022-07-20 20:05:47.000000+00
4121,4355,6,1,2023-04-13 22:58:49.000000+00,REOPENED,2023-04-09 22:58:49.000000+00,2023-04-12 15:58:49.000000+00
4122,4355,9,1,2023-04-15 22:58:49.000000+00,ACTIVE,2023-04-11 10:58:49.000000+00,2023-04-14 03:58:49.000000+00
4123,4356,10,1,2022-06-24 15:31:43.000000+00,COMPLETED,2022-06-08 15:31:43.000000+00,2022-06-10 03:31:43.000000+00
4124,4357,9,2,2025-01-07 14:00:28.000000+00,ACTIVE,2025-01-01 14:00:28.000000+00,2025-01-03 00:00:28.000000+00
4125,4359,6,3,2025-04-02 14:04:17.000000+00,COMPLETED,2025-03-21 14:04:17.000000+00,2025-03-22 20:04:17.000000+00
4126,4360,6,3,2025-11-29 14:34:55.000000+00,REOPENED,2025-11-18 14:34:55.000000+00,2025-11-19 00:34:55.000000+00
4127,4361,9,2,2024-11-14 11:13:48.000000+00,ACTIVE,2024-11-07 11:13:48.000000+00,2024-11-08 20:13:48.000000+00
4128,4362,9,3,2025-10-10 17:42:38.000000+00,COMPLETED,2025-10-05 17:42:38.000000+00,2025-10-06 18:42:38.000000+00
4129,4363,6,1,2025-12-30 08:50:40.000000+00,COMPLETED,2025-12-12 08:50:40.000000+00,2025-12-13 21:50:40.000000+00
4130,4364,9,3,2023-09-09 11:05:19.000000+00,REOPENED,2023-08-29 11:05:19.000000+00,2023-08-29 14:05:19.000000+00
4131,4365,7,2,2022-08-25 14:11:51.000000+00,ACTIVE,2022-08-08 14:11:51.000000+00,2022-08-10 08:11:51.000000+00
4132,4366,6,1,2024-11-15 15:13:09.000000+00,COMPLETED,2024-11-09 15:13:09.000000+00,2024-11-12 14:13:09.000000+00
4133,4367,10,3,2024-10-12 11:08:19.000000+00,COMPLETED,2024-10-05 11:08:19.000000+00,2024-10-05 20:08:19.000000+00
4134,4368,8,1,2022-02-08 17:52:58.000000+00,ACTIVE,2022-02-01 17:52:58.000000+00,2022-02-02 02:52:58.000000+00
4135,4369,10,1,2023-08-01 10:24:05.000000+00,ACTIVE,2023-07-11 10:24:05.000000+00,2023-07-12 12:24:05.000000+00
4136,4370,6,3,2025-04-03 09:09:48.000000+00,REOPENED,2025-03-26 09:09:48.000000+00,2025-03-28 23:09:48.000000+00
4137,4371,7,2,2023-11-26 14:03:19.000000+00,REOPENED,2023-11-19 14:03:19.000000+00,2023-11-19 22:03:19.000000+00
4138,4372,8,1,2023-08-13 09:55:25.000000+00,REOPENED,2023-08-06 09:55:25.000000+00,2023-08-06 22:55:25.000000+00
4139,4373,10,1,2023-05-08 14:57:24.000000+00,REOPENED,2023-04-20 14:57:24.000000+00,2023-04-23 03:57:24.000000+00
4140,4374,6,3,2024-01-23 16:22:59.000000+00,REOPENED,2024-01-17 16:22:59.000000+00,2024-01-17 17:22:59.000000+00
4141,4375,10,3,2024-01-25 20:31:56.000000+00,REOPENED,2024-01-04 20:31:56.000000+00,2024-01-07 02:31:56.000000+00
4142,4375,6,3,2024-01-27 20:31:56.000000+00,ACTIVE,2024-01-06 13:31:56.000000+00,2024-01-08 11:31:56.000000+00
4143,4377,9,1,2025-02-24 14:06:10.000000+00,COMPLETED,2025-02-17 14:06:10.000000+00,2025-02-18 06:06:10.000000+00
4144,4378,10,2,2025-08-12 16:04:37.000000+00,ACTIVE,2025-08-03 16:04:37.000000+00,2025-08-04 08:04:37.000000+00
4145,4379,6,3,2022-05-30 05:07:00.000000+00,COMPLETED,2022-05-21 05:07:00.000000+00,2022-05-21 08:07:00.000000+00
4146,4380,10,1,2025-05-27 14:32:17.000000+00,REOPENED,2025-05-14 14:32:17.000000+00,2025-05-16 21:32:17.000000+00
4147,4380,8,1,2025-05-29 14:32:17.000000+00,ACTIVE,2025-05-16 18:32:17.000000+00,2025-05-19 11:32:17.000000+00
4148,4381,8,1,2025-12-12 11:40:54.000000+00,COMPLETED,2025-11-23 11:40:54.000000+00,2025-11-23 23:40:54.000000+00
4149,4382,8,2,2023-06-22 13:50:08.000000+00,COMPLETED,2023-06-07 13:50:08.000000+00,2023-06-09 15:50:08.000000+00
4150,4383,9,1,2024-01-29 14:37:24.000000+00,REOPENED,2024-01-22 14:37:24.000000+00,2024-01-23 03:37:24.000000+00
4151,4384,10,1,2024-02-14 15:22:51.000000+00,ACTIVE,2024-02-03 15:22:51.000000+00,2024-02-05 01:22:51.000000+00
4152,4386,10,2,2022-02-08 16:51:36.000000+00,COMPLETED,2022-01-30 16:51:36.000000+00,2022-01-31 07:51:36.000000+00
4153,4387,9,1,2025-09-06 08:03:17.000000+00,ACTIVE,2025-08-27 08:03:17.000000+00,2025-08-29 15:03:17.000000+00
4154,4388,9,1,2023-10-11 16:32:02.000000+00,ACTIVE,2023-09-25 16:32:02.000000+00,2023-09-26 04:32:02.000000+00
4155,4389,8,2,2023-06-25 07:54:44.000000+00,COMPLETED,2023-06-08 07:54:44.000000+00,2023-06-10 06:54:44.000000+00
4156,4391,10,2,2025-10-07 22:08:11.000000+00,COMPLETED,2025-09-26 22:08:11.000000+00,2025-09-26 23:08:11.000000+00
4157,4392,9,2,2025-08-27 15:35:07.000000+00,COMPLETED,2025-08-17 15:35:07.000000+00,2025-08-20 00:35:07.000000+00
4158,4393,9,2,2025-05-04 11:35:14.000000+00,REOPENED,2025-04-28 11:35:14.000000+00,2025-04-28 20:35:14.000000+00
4159,4394,8,1,2024-12-29 08:14:18.000000+00,COMPLETED,2024-12-24 08:14:18.000000+00,2024-12-25 11:14:18.000000+00
4160,4395,9,2,2023-09-19 09:06:49.000000+00,REOPENED,2023-09-07 09:06:49.000000+00,2023-09-07 11:06:49.000000+00
4161,4396,6,3,2023-05-05 13:28:32.000000+00,ACTIVE,2023-04-23 13:28:32.000000+00,2023-04-24 15:28:32.000000+00
4162,4397,6,2,2024-09-01 09:55:54.000000+00,COMPLETED,2024-08-25 09:55:54.000000+00,2024-08-25 21:55:54.000000+00
4163,4398,10,1,2023-12-20 10:57:31.000000+00,ACTIVE,2023-12-10 10:57:31.000000+00,2023-12-12 10:57:31.000000+00
4164,4399,6,1,2025-08-04 10:06:30.000000+00,COMPLETED,2025-07-28 10:06:30.000000+00,2025-07-31 00:06:30.000000+00
4165,4400,10,2,2023-02-25 16:27:35.000000+00,COMPLETED,2023-02-18 16:27:35.000000+00,2023-02-19 15:27:35.000000+00
4166,4401,10,2,2022-06-25 05:01:36.000000+00,COMPLETED,2022-06-15 05:01:36.000000+00,2022-06-15 10:01:36.000000+00
4167,4402,10,1,2024-05-18 22:20:06.000000+00,ACTIVE,2024-05-08 22:20:06.000000+00,2024-05-09 05:20:06.000000+00
4168,4403,7,1,2022-05-22 14:05:12.000000+00,ACTIVE,2022-05-05 14:05:12.000000+00,2022-05-08 14:05:12.000000+00
4169,4404,7,1,2024-07-22 00:55:52.000000+00,REOPENED,2024-07-13 00:55:52.000000+00,2024-07-15 11:55:52.000000+00
4170,4405,9,3,2025-07-10 14:33:29.000000+00,COMPLETED,2025-07-01 14:33:29.000000+00,2025-07-03 00:33:29.000000+00
4171,4406,7,3,2025-05-24 15:30:00.000000+00,REOPENED,2025-05-12 15:30:00.000000+00,2025-05-12 22:30:00.000000+00
4172,4407,9,2,2024-08-23 18:53:22.000000+00,ACTIVE,2024-08-17 18:53:22.000000+00,2024-08-18 09:53:22.000000+00
4173,4408,6,3,2023-10-11 09:02:37.000000+00,REOPENED,2023-10-03 09:02:37.000000+00,2023-10-04 05:02:37.000000+00
4174,4409,6,3,2025-12-23 15:50:32.000000+00,ACTIVE,2025-12-05 15:50:32.000000+00,2025-12-07 07:50:32.000000+00
4175,4410,10,1,2024-02-17 17:26:50.000000+00,COMPLETED,2024-02-04 17:26:50.000000+00,2024-02-06 21:26:50.000000+00
4176,4411,6,1,2022-03-23 16:44:39.000000+00,COMPLETED,2022-03-11 16:44:39.000000+00,2022-03-13 11:44:39.000000+00
4177,4412,9,2,2023-04-24 17:00:45.000000+00,ACTIVE,2023-04-14 17:00:45.000000+00,2023-04-16 08:00:45.000000+00
4178,4413,6,3,2025-04-18 12:43:22.000000+00,COMPLETED,2025-04-07 12:43:22.000000+00,2025-04-09 20:43:22.000000+00
4179,4414,8,3,2022-03-20 18:44:43.000000+00,ACTIVE,2022-03-07 18:44:43.000000+00,2022-03-09 17:44:43.000000+00
4180,4415,8,2,2023-06-07 18:32:56.000000+00,COMPLETED,2023-05-25 18:32:56.000000+00,2023-05-28 16:32:56.000000+00
4181,4416,9,1,2025-02-27 04:02:12.000000+00,REOPENED,2025-02-22 04:02:12.000000+00,2025-02-24 20:02:12.000000+00
4182,4417,6,1,2023-12-10 09:19:17.000000+00,REOPENED,2023-12-03 09:19:17.000000+00,2023-12-05 15:19:17.000000+00
4183,4418,8,1,2025-01-24 16:29:54.000000+00,REOPENED,2025-01-19 16:29:54.000000+00,2025-01-20 09:29:54.000000+00
4184,4418,6,1,2025-01-26 16:29:54.000000+00,ACTIVE,2025-01-22 04:29:54.000000+00,2025-01-23 15:29:54.000000+00
4185,4419,7,1,2024-01-18 08:42:51.000000+00,REOPENED,2024-01-05 08:42:51.000000+00,2024-01-06 03:42:51.000000+00
4186,4419,10,1,2024-01-20 08:42:51.000000+00,ACTIVE,2024-01-07 23:42:51.000000+00,2024-01-09 06:42:51.000000+00
4187,4420,10,1,2022-06-26 08:16:24.000000+00,ACTIVE,2022-06-18 08:16:24.000000+00,2022-06-18 15:16:24.000000+00
4188,4422,6,3,2025-05-30 10:10:48.000000+00,ACTIVE,2025-05-25 10:10:48.000000+00,2025-05-27 01:10:48.000000+00
4189,4423,10,1,2022-06-16 08:45:44.000000+00,REOPENED,2022-06-06 08:45:44.000000+00,2022-06-08 09:45:44.000000+00
4190,4424,8,2,2024-01-30 12:33:35.000000+00,ACTIVE,2024-01-24 12:33:35.000000+00,2024-01-25 14:33:35.000000+00
4191,4425,10,1,2022-02-06 01:57:05.000000+00,ACTIVE,2022-01-25 01:57:05.000000+00,2022-01-27 11:57:05.000000+00
4192,4426,9,3,2024-01-09 14:37:21.000000+00,ACTIVE,2023-12-27 14:37:21.000000+00,2023-12-29 07:37:21.000000+00
4193,4427,7,3,2023-01-09 10:39:23.000000+00,ACTIVE,2023-01-02 10:39:23.000000+00,2023-01-05 01:39:23.000000+00
4194,4428,9,2,2025-04-04 09:25:21.000000+00,ACTIVE,2025-04-01 09:25:21.000000+00,2025-04-02 08:25:21.000000+00
